Plate,Well,Concentration,CPD_ID,Class,Eccent,R/N,Nuclei,Surface_nucleus,G/N,LDA_1
4184_Plaque cell 11_20122017_1348,H24,6.35E-10,X-WE60667960,2,0.695444585,0.01230732,-0.165144597,1.148813304,0.812996524,0.989416138
4184_Plaque cell 11_20122017_1348,I24,6.35E-10,EC_27082056,2,0.666270827,0.016566187,-0.142313546,1.763510939,0.79751763,0.977490162
4184_Plaque cell 11_20122017_1348,J24,6.35E-10,Capecitabine,2,0.718876633,0.023285005,-0.177701674,0.958472978,0.970343172,1.017480665
4184_Plaque cell 11_20122017_1348,K24,6.35E-10,Tideglusib,2,0.679296794,0.011700532,-0.197488584,2.107745522,0.687573909,0.985392294
4184_Plaque cell 11_20122017_1348,L24,6.35E-10,CHIR-99021,2,0.595925713,-0.001021825,-0.133181126,1.313944285,0.965732976,0.995969085
4184_Plaque cell 11_20122017_1348,M24,6.35E-10,AR-A014418,2,0.584062779,0.039804516,-0.148401826,1.754912402,0.811405059,0.963951867
4184_Plaque cell 11_20122017_1348,N24,6.35E-10,LRRK2-IN-1,2,0.601238936,0.044597003,-0.189497717,1.189949484,0.729962458,0.962603569
4184_Plaque cell 11_20122017_1348,O24,6.35E-10,Cytochalasin D,2,0.628282507,0.023084424,-0.116818874,1.588706604,0.778236903,0.956982093
4184_Plaque cell 11_20122017_1348,P24,0,DMSO,2,0.893637599,0.074706793,-0.318493151,2.233987669,0.934377322,1.075458551
4185_Plaque cell 12_20122017_1413,A01,0,DMSO,1,-0.140848972,1.00616358,0.86622722,-0.443261616,-0.032279889,0.022840821
4185_Plaque cell 12_20122017_1413,B01,0,DMSO,1,-0.107028599,0.879834446,1.138037999,-0.530096695,-0.024846016,-0.029884986
4185_Plaque cell 12_20122017_1413,C01,0,DMSO,1,0,1.041830129,0.953858085,-0.577614251,0.001279456,-0.002243278
4185_Plaque cell 12_20122017_1413,D01,0,DMSO,1,0.023599474,0.976969556,1.03722373,-0.119321114,-0.020665657,-0.008645768
4185_Plaque cell 12_20122017_1413,E01,0,DMSO,1,0.086032823,1.009510909,0.995347034,0.252327642,0.059610824,0.016709865
4185_Plaque cell 12_20122017_1413,F01,0,DMSO,1,0.038418392,1.039145371,1.020550601,0.28140354,0.012800224,-0.015088379
4185_Plaque cell 12_20122017_1413,G01,0,DMSO,1,0.048293054,0.972851141,0.95036836,0.188926031,0.036458831,0.038154732
4185_Plaque cell 12_20122017_1413,H01,0,DMSO,1,0.008004986,1.01639068,1.013958899,0.277297916,-0.010729516,-0.011645058
4185_Plaque cell 12_20122017_1413,I01,0,DMSO,1,-0.037753618,1,0.768514928,-1.235276961,-0.036373156,0.067537936
4185_Plaque cell 12_20122017_1413,J01,0,DMSO,1,-0.071864829,1.009341117,1.026366809,-0.150461041,0.041494521,-0.017385644
4185_Plaque cell 12_20122017_1413,K01,0,DMSO,1,0.064150682,1.03242901,1.058162078,-0.0021089,-0.008794047,-0.028752516
4185_Plaque cell 12_20122017_1413,L01,0,DMSO,1,0.134852157,1.011625012,1.013571152,0.240661387,0.004668563,0.006354157
4185_Plaque cell 12_20122017_1413,M01,0,DMSO,1,-0.034969877,0.988224345,0.960837534,0,-0.013820886,0.01103754
4185_Plaque cell 12_20122017_1413,N01,0,DMSO,1,0.017602659,1.004819286,1.018999612,0.226673098,-0.026227786,-0.011036955
4185_Plaque cell 12_20122017_1413,O01,0,DMSO,1,-0.106557718,0.953559953,0.979449399,-0.210990959,-0.013934175,0.006965117
4185_Plaque cell 12_20122017_1413,P01,0,DMSO,1,-0.064386123,0.982402903,0.961613028,0.227649025,-0.047390143,0.005816251
4185_Plaque cell 12_20122017_1413,A02,0,DMSO,1,-0.053638945,1.026458201,0.987979837,-0.174500258,0.043767378,-0.006844284
4185_Plaque cell 12_20122017_1413,B02,0,DMSO,1,-0.020580292,1.011506285,0.956572315,-0.625804859,-0.022675826,0.001146721
4185_Plaque cell 12_20122017_1413,C02,0,DMSO,1,-0.027047988,0.970435753,1.037999225,-0.304534135,-0.033610679,-0.01531097
4185_Plaque cell 12_20122017_1413,D02,0,DMSO,1,-0.087306973,0.978160654,0.991469562,-0.02058421,0.002888158,-0.000294047
4185_Plaque cell 12_20122017_1413,E02,0,DMSO,1,-0.009556125,0.964159829,1.025591314,0.112399883,-0.00593669,0
4185_Plaque cell 12_20122017_1413,F02,0,DMSO,1,0.012395263,0.991450395,0.981000388,0.09797411,0.055554729,0.018626504
4185_Plaque cell 12_20122017_1413,G02,0,DMSO,1,-0.008517416,0.973595417,1.036448236,0.026944563,0.032305025,-0.001988194
4185_Plaque cell 12_20122017_1413,H02,0,DMSO,1,0.033321792,0.949278128,0.978286157,-0.271307742,0.004311703,0.026821194
4185_Plaque cell 12_20122017_1413,I02,0,DMSO,1,-0.029333149,1.003234986,1.019775107,-0.09118749,-0.024845308,-0.017645183
4185_Plaque cell 12_20122017_1413,J02,0,DMSO,1,0.123329409,1.020232066,0.951143854,0.130359186,0.058666279,0.032707007
4185_Plaque cell 12_20122017_1413,K02,0,DMSO,1,0.072211066,1.000840024,1.082202404,-0.097996545,0.017404,-0.022449198
4185_Plaque cell 12_20122017_1413,L02,0,DMSO,1,0.054580708,0.96954211,1.039550213,0.220234223,0.013679629,0.003634077
4185_Plaque cell 12_20122017_1413,M02,0,DMSO,1,0.083844609,0.989737154,1.061651803,0.111715613,0,-0.011029035
4185_Plaque cell 12_20122017_1413,N02,0,DMSO,1,0.068194723,0.999794462,0.974020938,-0.578309739,-0.012807305,0.010362165
4185_Plaque cell 12_20122017_1413,O02,0,DMSO,1,-0.01299079,0.992067008,1,0.373847396,-0.021967063,-0.001445395
4185_Plaque cell 12_20122017_1413,P02,0,DMSO,1,-0.020427948,1.020675058,0.94067468,0.097704889,0.021769161,0.014749429
4185_Plaque cell 12_20122017_1413,A03,0,DMSO,0,0.961830898,0.04399019,-0.222179139,1.042503309,1.170694439,1.073206929
4185_Plaque cell 12_20122017_1413,B03,0,DMSO,0,1.11312236,-0.021859772,-0.056998837,0.65862742,0.944272505,1.015472826
4185_Plaque cell 12_20122017_1413,C03,0,DMSO,0,0.999819957,0.008830465,-0.067855758,1.051724138,1.180338153,1.033793359
4185_Plaque cell 12_20122017_1413,D03,0,DMSO,0,0.988352607,0.01688729,0.006203955,1.343885312,1.06487203,0.986640664
4185_Plaque cell 12_20122017_1413,E03,0,DMSO,0,1.046852711,0.018100091,0.012020163,1.409507998,0.908083797,0.967522886
4185_Plaque cell 12_20122017_1413,F03,0,DMSO,0,1.180056783,0.013234845,0.060876309,0.68925134,1.174847184,1.00152127
4185_Plaque cell 12_20122017_1413,G03,0,DMSO,0,0.890783187,-0.052255107,-0.085692129,0.215971552,0.937772557,1.008422621
4185_Plaque cell 12_20122017_1413,H03,0,DMSO,0,1.027186483,-0.00468524,0.055835595,1.329751195,1.088053761,0.983396833
4185_Plaque cell 12_20122017_1413,I03,0,DMSO,0,0.904909632,0.005703992,0.029081039,0.781998071,1.080293475,0.971767177
4185_Plaque cell 12_20122017_1413,J03,0,DMSO,0,0.951790042,0.023044487,0.12834432,1.230027146,1.193656674,0.953605293
4185_Plaque cell 12_20122017_1413,K03,0,DMSO,0,1.024361194,-0.012479079,-0.032183017,1.063143607,0.912300266,0.990696809
4185_Plaque cell 12_20122017_1413,L03,0,DMSO,0,1.307222492,-0.013412297,0.053896859,0.853969892,1.023440172,1.005872777
4185_Plaque cell 12_20122017_1413,M03,0,DMSO,0,0.906890105,0.011635225,-0.01512214,1.031027752,0.964370656,0.970490537
4185_Plaque cell 12_20122017_1413,N03,0,DMSO,0,1.315352122,-0.016605154,0.006591702,0.953951944,1.29124086,1.066066563
4185_Plaque cell 12_20122017_1413,O03,0,DMSO,0,1,0.005495901,-0.046141915,1.200625939,0.994455927,1
4185_Plaque cell 12_20122017_1413,P03,0,DMSO,0,0.991579531,0,-0.085304382,1.99371817,0.804463439,0.991779002
4185_Plaque cell 12_20122017_1413,A04,0,DMSO,0,0.802492902,0.130243288,-0.057386584,0.73239405,0.684632155,0.889789338
4185_Plaque cell 12_20122017_1413,B04,0,DMSO,0,1.266145004,-0.010136459,-0.192710353,0.227850941,0.99693058,1.084215358
4185_Plaque cell 12_20122017_1413,C04,0,DMSO,0,1.149214043,-0.03423021,0.014346646,0.814843066,1,1.006508689
4185_Plaque cell 12_20122017_1413,D04,0,DMSO,0,0.9388408,-0.004318847,-0.024040326,0.696307181,0.907768712,0.972498371
4185_Plaque cell 12_20122017_1413,E04,0,DMSO,0,1.018585971,0.009586231,0.078712679,1.359029009,1.34741443,1.007892073
4185_Plaque cell 12_20122017_1413,F04,0,DMSO,0,0.993518454,0.007396807,0.006979449,1.271532093,1.274828137,1.021174215
4185_Plaque cell 12_20122017_1413,G04,0,DMSO,0,0.960972232,0.003914154,0.024428073,1.484553429,1.181594951,0.999593936
4185_Plaque cell 12_20122017_1413,H04,0,DMSO,0,1.336430995,-0.021234222,-0.005040713,0.698326341,1.320685341,1.077251914
4185_Plaque cell 12_20122017_1413,I04,0,DMSO,0,0.983671491,-0.016817075,-0.000775494,0.525946201,0.986161059,0.983902305
4185_Plaque cell 12_20122017_1413,J04,0,DMSO,0,0.799169033,-0.00159579,0.040713455,0.773495165,0.883850603,0.928820795
4185_Plaque cell 12_20122017_1413,K04,0,DMSO,0,1.25909563,0.002438367,0.027142303,0.874329751,1.281285602,1.043592344
4185_Plaque cell 12_20122017_1413,L04,0,DMSO,0,0.928730697,0.001140033,0,1,0.721288179,0.934451182
4185_Plaque cell 12_20122017_1413,M04,0,DMSO,0,1.001952773,-0.016646007,0.012795657,1.104154982,1.046675008,0.993249732
4185_Plaque cell 12_20122017_1413,N04,0,DMSO,0,1.107167094,-0.028658094,-0.02210159,0.617010298,0.875201707,0.993640743
4185_Plaque cell 12_20122017_1413,O04,0,DMSO,0,1.088802714,-0.066348232,-0.031019775,0.981165728,0.911224022,1.015532923
4185_Plaque cell 12_20122017_1413,P04,0,DMSO,0,0.941375251,-0.017327728,-0.08414114,1.347923631,0.88854501,1.000580044
4185_Plaque cell 12_20122017_1413,A05,3.23E-05,X-XA25731,2,-0.103635482,0.002326024,-0.053509112,-0.423933772,0.805631731,0.843371959
4185_Plaque cell 12_20122017_1413,B05,3.23E-05,EC_11177096,2,0.800318537,0.059702979,-0.074835207,1.250218742,1.292833984,1.014464443
4185_Plaque cell 12_20122017_1413,C05,3.23E-05,EC_2075960,2,0.866034208,-0.007724901,-0.033734005,0.830637381,0.820536295,0.956939134
4185_Plaque cell 12_20122017_1413,D05,3.23E-05,EC_11188310,2,-0.005027353,0.595925501,0.52966266,0.173120499,0.611617489,0.405568582
4185_Plaque cell 12_20122017_1413,E05,3.23E-05,EC_24223796,2,1.131168202,-0.048434275,0.04691741,0.570850066,1.097789522,1.010520313
4185_Plaque cell 12_20122017_1413,F05,3.23E-05,EC_2072246,2,0.74241396,0.123174576,-0.621558744,3.470845579,0.916966351,1.14598494
4185_Plaque cell 12_20122017_1413,G05,3.23E-05,EC_2075773,2,-0.060175888,0.383635619,-0.670027142,1.160938236,0.123901187,0.852135663
4185_Plaque cell 12_20122017_1413,H05,3.23E-05,EC_11189700,2,0.275991967,0.124435888,-0.635517642,13.75195746,0.096427224,1.036303253
4185_Plaque cell 12_20122017_1413,I05,3.23E-05,EC_2082611,2,1.063416661,-0.012911857,-0.051570376,1.232382833,1.220771653,1.049473901
4185_Plaque cell 12_20122017_1413,J05,3.23E-05,X-XEW670281,2,-0.219818572,0.435226877,-0.677394339,2.157494447,-0.091184074,0.792853876
4185_Plaque cell 12_20122017_1413,K05,3.23E-05,X-WE52880180,2,-2.001564989,0.143540688,-0.665374176,-0.897875395,-0.091184074,0.673806062
4185_Plaque cell 12_20122017_1413,L05,3.23E-05,EC_16576878,2,1.167619971,-0.053333095,-0.019775107,0.98519283,1.090362022,1.042380654
4185_Plaque cell 12_20122017_1413,M05,3.23E-05,X-WE60673361,2,-1.20049858,0.209855345,0.195036836,2.917932381,-0.081717232,0.44371631
4185_Plaque cell 12_20122017_1413,N05,3.23E-05,X-WE60677874,2,-0.34699813,0.905549648,0.821248546,-0.007706459,0.700832461,0.163702321
4185_Plaque cell 12_20122017_1413,O05,3.23E-05,X-WE60677880,2,-0.593102971,0.89204288,0.722373013,1.537275929,0.111730778,0.098787122
4185_Plaque cell 12_20122017_1413,P05,3.23E-05,X-WE60677898,2,-0.125517623,1.046059611,0.934858472,0.190978844,0.409103043,0.054804505
4185_Plaque cell 12_20122017_1413,A06,9.68E-06,X-XA25731,2,0.65988505,0.120129808,-0.04420318,0.691046149,1.307628801,0.965379714
4185_Plaque cell 12_20122017_1413,B06,9.68E-06,EC_11177096,2,1.253846687,0.013603792,-0.110120202,0.145850627,1.545390241,1.125351353
4185_Plaque cell 12_20122017_1413,C06,9.68E-06,EC_2075960,2,0.847212797,0.046366003,0.034897247,0.906277343,0.988943716,0.936119573
4185_Plaque cell 12_20122017_1413,D06,9.68E-06,EC_11188310,2,0.549684925,0.033625214,0.04420318,0.610133938,0.946598467,0.895938902
4185_Plaque cell 12_20122017_1413,E06,9.68E-06,EC_24223796,2,1.132677792,-0.04351056,0.055835595,1.196654926,1.158487565,1.018383811
4185_Plaque cell 12_20122017_1413,F06,9.68E-06,EC_2072246,2,0.606149159,-0.005886551,-0.459480419,3.149911381,0.754131326,1.089272757
4185_Plaque cell 12_20122017_1413,G06,9.68E-06,EC_2075773,2,1.114992037,0.421559253,-0.645986817,2.104323245,0.709219376,1.053692957
4185_Plaque cell 12_20122017_1413,H06,9.68E-06,EC_11189700,2,0.413987951,0.197172004,0.007754944,1.01678146,0.867965382,0.82812603
4185_Plaque cell 12_20122017_1413,I06,9.68E-06,EC_2082611,2,0.860729866,0.054064095,0.107018224,1.06858412,1.015216109,0.91300954
4185_Plaque cell 12_20122017_1413,J06,9.68E-06,X-XEW670281,2,-0.162107887,0.49810101,-0.664598682,-1.589112243,0.056327218,0.772802375
4185_Plaque cell 12_20122017_1413,K06,9.68E-06,X-WE52880180,2,0.117941971,0.474450123,-0.683210547,1.981154511,-0.091184074,0.817914384
4185_Plaque cell 12_20122017_1413,L06,9.68E-06,EC_16576878,2,0.948978603,0.029874469,-0.009305933,1.199077917,0.991690971,0.971728857
4185_Plaque cell 12_20122017_1413,M06,9.68E-06,X-WE60673361,2,0.100754795,0.922489279,0.923226057,0.984104727,0.480128073,0.142529529
4185_Plaque cell 12_20122017_1413,N06,9.68E-06,X-WE60677874,2,0.314022575,0.199745695,0.258239628,1.283983578,0.875736289,0.725721554
4185_Plaque cell 12_20122017_1413,O06,9.68E-06,X-WE60677880,2,-0.036784156,0.503886707,0.656455991,0.313654006,0.637907583,0.391670397
4185_Plaque cell 12_20122017_1413,P06,9.68E-06,X-WE60677898,2,-0.141125961,0.807554088,0.709965103,-0.144302605,0.521202363,0.234424859
4185_Plaque cell 12_20122017_1413,A07,2.90E-06,X-XA25731,2,0.454843847,0.2280448,0.104303994,0.437708927,0.834123877,0.777603789
4185_Plaque cell 12_20122017_1413,B07,2.90E-06,EC_11177096,2,0.628003601,0.072123333,0.075222955,1.130931281,1.060305073,0.899757983
4185_Plaque cell 12_20122017_1413,C07,2.90E-06,EC_2075960,2,0.754947718,0.026550119,0.057386584,0.85356606,1.045736834,0.932566732
4185_Plaque cell 12_20122017_1413,D07,2.90E-06,EC_11188310,2,0.954767675,0.020481009,0.017836371,0.822246652,1.205003261,0.995220049
4185_Plaque cell 12_20122017_1413,E07,2.90E-06,EC_24223796,2,0.954324493,0.052861507,0.050407135,1.620285823,1.380763836,1.002719447
4185_Plaque cell 12_20122017_1413,F07,2.90E-06,EC_2072246,2,1.090672391,-0.033230607,-0.029468786,1.40894712,1.290426596,1.062796474
4185_Plaque cell 12_20122017_1413,G07,2.90E-06,EC_2075773,2,1.613794059,-0.076434264,-0.117099651,-0.512070087,1.244470265,1.150507374
4185_Plaque cell 12_20122017_1413,H07,2.90E-06,EC_11189700,2,1.16253722,0.03006724,-0.029856534,1.922374532,1.180083253,1.035428362
4185_Plaque cell 12_20122017_1413,I07,2.90E-06,EC_2082611,2,1.000401634,-0.013303784,0.007754944,0.564119534,0.939312577,0.974593877
4185_Plaque cell 12_20122017_1413,J07,2.90E-06,X-XEW670281,2,-0.593601551,0.659759661,-0.656068244,-1.963991654,0.484213552,0.7271335
4185_Plaque cell 12_20122017_1413,K07,2.90E-06,X-WE52880180,2,-0.304424901,0.326226748,-0.670414889,0.750914231,-0.091184074,0.810550748
4185_Plaque cell 12_20122017_1413,L07,2.90E-06,EC_16576878,2,0.906820857,0.004120969,0.02210159,0.946559576,0.978953055,0.960945324
4185_Plaque cell 12_20122017_1413,M07,2.90E-06,X-WE60673361,2,-0.119063777,0.549961637,0.685149283,0.058275189,0.583879421,0.346259921
4185_Plaque cell 12_20122017_1413,N07,2.90E-06,X-WE60677874,2,1.056450384,0.063742243,0.054284606,1.160927019,0.887128899,0.932419834
4185_Plaque cell 12_20122017_1413,O07,2.90E-06,X-WE60677880,2,0.47541029,0.03587081,0.069019,1.713503691,0.761622551,0.856478699
4185_Plaque cell 12_20122017_1413,P07,2.90E-06,X-WE60677898,2,-0.005567481,0.333982288,0.501357115,0.630101182,0.572890402,0.504035665
4185_Plaque cell 12_20122017_1413,A08,8.71E-07,X-XA25731,2,0.956858943,0.056470546,-0.056223342,0.634633074,0.825301508,0.952637851
4185_Plaque cell 12_20122017_1413,B08,8.71E-07,EC_11177096,2,1.088179489,0.004518001,-0.045366421,0.957844435,1.19629418,1.038598636
4185_Plaque cell 12_20122017_1413,C08,8.71E-07,EC_2075960,2,0.916196939,0.029958726,0.032958511,1.327395508,0.923997341,0.942978008
4185_Plaque cell 12_20122017_1413,D08,8.71E-07,EC_11188310,2,1.147884496,0.009412609,-0.004652966,0.87823346,1.027908001,1.002781062
4185_Plaque cell 12_20122017_1413,E08,8.71E-07,EC_24223796,2,1.083470674,0.06027874,0.087243117,1.293406322,1.504415079,1.017377808
4185_Plaque cell 12_20122017_1413,F08,8.71E-07,EC_2072246,2,1.074856312,-0.005991235,0.020162854,1.073755412,1.163097006,1.01213097
4185_Plaque cell 12_20122017_1413,G08,8.71E-07,EC_2075773,2,1.485686587,0.073872319,0.057386584,0.837625917,1.4568196,1.058717556
4185_Plaque cell 12_20122017_1413,H08,8.71E-07,EC_11189700,2,0.903815525,0.061121317,0.063978286,0.259069392,1.023054282,0.927789486
4185_Plaque cell 12_20122017_1413,I08,8.71E-07,EC_2082611,2,0.916570875,0.006185283,0.0345095,1.271419918,1.029724163,0.966182246
4185_Plaque cell 12_20122017_1413,J08,8.71E-07,X-XEW670281,2,0.445661658,0.891437756,-0.65102753,-0.225495255,1.32617277,0.896220468
4185_Plaque cell 12_20122017_1413,K08,8.71E-07,X-WE52880180,2,0.398850495,0.367094296,-0.643660333,0.690956409,0.225605193,0.911601747
4185_Plaque cell 12_20122017_1413,L08,8.71E-07,EC_16576878,2,1.036493318,-0.036129073,-0.051958123,1.15129114,1.040497225,1.027292319
4185_Plaque cell 12_20122017_1413,M08,8.71E-07,X-WE60673361,2,0.523675646,0.042213118,0.131834044,1.19081058,1.037792453,0.874499983
4185_Plaque cell 12_20122017_1413,N08,8.71E-07,X-WE60677874,2,0.969849733,0.006805726,-0.016673129,1.688264196,0.948665988,0.981243014
4185_Plaque cell 12_20122017_1413,O08,8.71E-07,X-WE60677880,2,0.720808808,0.052227021,0.086467623,1.899266372,1.103531851,0.92376887
4185_Plaque cell 12_20122017_1413,P08,8.71E-07,X-WE60677898,2,0.528370611,0.005253341,-0.067468011,1.616920557,0.783689096,0.926488855
4185_Plaque cell 12_20122017_1413,A09,2.61E-07,X-XA25731,2,0.938037532,-0.051395423,-0.221015898,0.684203442,0.905382566,1.061578358
4185_Plaque cell 12_20122017_1413,B09,2.61E-07,EC_11177096,2,1.136888027,0.004126075,0.00271423,0.888721872,1.212993665,1.02837207
4185_Plaque cell 12_20122017_1413,C09,2.61E-07,EC_2075960,2,0.684273942,0.181604752,0.186894145,1.507773764,0.878118895,0.80140322
4185_Plaque cell 12_20122017_1413,D09,2.61E-07,EC_11188310,2,1.035842393,0.032951152,0.043039938,1.105388913,1.265488887,1.001222682
4185_Plaque cell 12_20122017_1413,E09,2.61E-07,EC_24223796,2,0.729146181,0.21014131,0.152772392,1.777668095,1.055578803,0.837241104
4185_Plaque cell 12_20122017_1413,F09,2.61E-07,EC_2072246,2,1.029637837,-0.001331527,0.063202792,1.087452045,1.167465707,0.990213663
4185_Plaque cell 12_20122017_1413,G09,2.61E-07,EC_2075773,2,1.194944948,0.042192692,0.017448623,0.724564198,1.221954105,1.016491042
4185_Plaque cell 12_20122017_1413,H09,2.61E-07,EC_11189700,2,1.031922997,-0.017671142,0.058162078,1.048538353,1.114241188,0.989846461
4185_Plaque cell 12_20122017_1413,I09,2.61E-07,EC_2082611,2,1.021231217,0.011747569,0.021326095,0.728299643,1.230794176,1.007659044
4185_Plaque cell 12_20122017_1413,J09,2.61E-07,X-XEW670281,2,-0.067086767,0.189907968,-0.157425359,1.591905414,0.355361643,0.765312373
4185_Plaque cell 12_20122017_1413,K09,2.61E-07,X-WE52880180,2,0.243293401,0.030669811,-0.4552152,2.463172773,0.103190922,0.933341865
4185_Plaque cell 12_20122017_1413,L09,2.61E-07,EC_16576878,2,1.044235164,-0.016363871,0.020938348,0.799475019,0.931839053,0.975891947
4185_Plaque cell 12_20122017_1413,M09,2.61E-07,X-WE60673361,2,0.923689495,0.021527848,0.088406359,1.002815606,1.016557874,0.938066459
4185_Plaque cell 12_20122017_1413,N09,2.61E-07,X-WE60677874,2,0.891004778,0.054191758,0.07173323,1.457182599,1.144556577,0.951042669
4185_Plaque cell 12_20122017_1413,O09,2.61E-07,X-WE60677880,2,0.798241119,-0.018539252,-0.079488174,1.363067328,0.978287483,0.996845747
4185_Plaque cell 12_20122017_1413,P09,2.61E-07,X-WE60677898,2,0.358008448,0.145774794,0.060876309,0.987369035,0.572231911,0.775676527
4185_Plaque cell 12_20122017_1413,A10,7.84E-08,X-XA25731,2,1.12485285,-0.051455041,-0.169445522,0.86883315,0.842170926,1.054845178
4185_Plaque cell 12_20122017_1413,B10,7.84E-08,EC_11177096,2,1.080562288,-0.025055182,-0.079488174,0.624503623,1.237726038,1.064965958
4185_Plaque cell 12_20122017_1413,C10,7.84E-08,EC_2075960,2,1.120407174,0.048757135,0.063590539,1.549278711,1.160268325,0.984364388
4185_Plaque cell 12_20122017_1413,D10,7.84E-08,EC_11188310,2,1.073305173,0.010759456,-0.020162854,0.616292374,1.162905831,1.018420934
4185_Plaque cell 12_20122017_1413,E10,7.84E-08,EC_24223796,2,1.271546292,-0.012664191,0.028693292,1.414668073,1.454001539,1.078614802
4185_Plaque cell 12_20122017_1413,F10,7.84E-08,EC_2072246,2,0.964642338,0.08084273,0.108569213,1.306755211,1.198584739,0.943463887
4185_Plaque cell 12_20122017_1413,G10,7.84E-08,EC_2075773,2,0.9732567,0.210962185,0.235362544,1.258631907,1.154713631,0.845190061
4185_Plaque cell 12_20122017_1413,H10,7.84E-08,EC_11189700,2,0.939741015,-0.039038134,0.092671578,0.660242748,0.920952703,0.943051188
