Plate,Well,Nuclei,R/N,Eccent,CPD_ID,Concentration,G/N
EMT-Serie2-5-C1,L14,0.122166247,0.049748056,0.712871031,DMSO,0.00E+00,0.688254173
EMT-Serie2-5-C1,M14,0.091519731,0.064195413,0.418786845,DMSO,0.00E+00,0.822150773
EMT-Serie2-5-C1,N14,-0.084802687,-0.058537198,0.828886131,DMSO,0.00E+00,0.888188466
EMT-Serie2-5-C1,O14,-0.008816121,-0.056111229,0.663874237,DMSO,0.00E+00,0.770942506
EMT-Serie2-5-C1,P14,-0.159109992,-0.056172592,0.40710001,DMSO,0.00E+00,0.748987294
EMT-Serie2-5-C1,A15,0.26868178,-0.024286801,-0.06730272,DMSO,0.00E+00,0.236542978
EMT-Serie2-5-C1,B15,0.431989924,0.183515971,0.25625711,DMSO,0.00E+00,0.467195739
EMT-Serie2-5-C1,C15,0.305205709,-0.059938552,0.152420105,DMSO,0.00E+00,0.387344734
EMT-Serie2-5-C1,D15,0.203610411,-0.012607902,0.216361568,DMSO,0.00E+00,0.575118119
EMT-Serie2-5-C1,E15,0.326616289,0.184743225,0.264737822,DMSO,0.00E+00,0.480612993
EMT-Serie2-5-C1,F15,0.388329135,0.202288687,0.312105699,DMSO,0.00E+00,0.534301488
EMT-Serie2-5-C1,G15,0.283375315,-0.044656376,0.180396111,DMSO,0.00E+00,0.415630371
EMT-Serie2-5-C1,H15,0.24559194,0.00726649,0.305641742,DMSO,0.00E+00,0.318067162
EMT-Serie2-5-C1,I15,0.22334173,-0.032125534,0.348795118,DMSO,0.00E+00,0.536067514
EMT-Serie2-5-C1,J15,0.099076406,0.013723848,0.293670493,DMSO,0.00E+00,0.451009329
EMT-Serie2-5-C1,K15,0.29806885,0.000181234,0.47031751,DMSO,0.00E+00,0.534096967
EMT-Serie2-5-C1,L15,0.315701092,0.102581373,0.098278002,DMSO,0.00E+00,0.337451248
EMT-Serie2-5-C1,M15,0.193534845,-0.038952495,0.283793567,DMSO,0.00E+00,0.541680491
EMT-Serie2-5-C1,N15,0.332073887,-0.039842968,0.316837315,DMSO,0.00E+00,0.365522624
EMT-Serie2-5-C1,O15,0.41813602,0.004099887,0.174914676,DMSO,0.00E+00,0.351660617
EMT-Serie2-5-C1,P15,0.322418136,-0.013531197,-0.201029062,DMSO,0.00E+00,0.189678681
EMT-Serie2-5-C1,A16,-0.20109152,-0.074280308,0.215042921,DMSO,0.00E+00,0.541475969
EMT-Serie2-5-C1,B16,-0.075986566,-0.018965367,0.936937636,DMSO,0.00E+00,1.136224249
EMT-Serie2-5-C1,C16,0.001679261,-0.002721366,1.358258351,DMSO,0.00E+00,1.033038325
EMT-Serie2-5-C1,D16,-0.05163728,0.001107383,1.141457234,DMSO,0.00E+00,1.028642737
EMT-Serie2-5-C1,E16,-0.025608732,0.036449466,0.756463957,DMSO,0.00E+00,1.053990408
EMT-Serie2-5-C1,F16,0.079764903,0.021528332,1.060787051,DMSO,0.00E+00,0.999435131
EMT-Serie2-5-C1,G16,0.057094878,0.075988475,0.925121522,DMSO,0.00E+00,0.926888463
EMT-Serie2-5-C1,H16,-0.068849706,-0.011220819,1.066914883,DMSO,0.00E+00,1.004181327
EMT-Serie2-5-C1,I16,-0.018471872,-0.004984652,1.160978385,DMSO,0.00E+00,1.049127343
EMT-Serie2-5-C1,J16,-0.078925273,-0.049990653,0.647352363,DMSO,0.00E+00,0.705255421
EMT-Serie2-5-C1,K16,0.097397145,0.057929279,1.151799566,DMSO,0.00E+00,1.08522375
EMT-Serie2-5-C1,L16,0.189336692,0.143834258,0.474351019,DMSO,0.00E+00,0.766783904
EMT-Serie2-5-C1,M16,0.018471872,0.029121614,1.076765953,DMSO,0.00E+00,1.007187467
EMT-Serie2-5-C1,N16,-0.00797649,0.061281397,0.800858413,DMSO,0.00E+00,0.942393134
EMT-Serie2-5-C1,O16,-0.081444165,-0.091146499,0.75607612,DMSO,0.00E+00,0.730736193
EMT-Serie2-5-C1,P16,-0.079764903,-0.087596022,0.188980246,DMSO,0.00E+00,0.639935176
EMT-Serie2-5-C1,A17,-0.265743073,-0.014465909,0.954545455,DMSO,0.00E+00,0.926722898
EMT-Serie2-5-C1,B17,0.125524769,0.117678034,0.490252353,DMSO,0.00E+00,0.659059552
EMT-Serie2-5-C1,C17,-0.07388749,0.01705456,1.065337677,DMSO,0.00E+00,0.966422778
EMT-Serie2-5-C1,D17,-0.000419815,0.030258965,0.936265384,DMSO,0.00E+00,1.076020286
EMT-Serie2-5-C1,E17,-0.028967254,-0.001148768,1.163512256,DMSO,0.00E+00,1.226122774
EMT-Serie2-5-C1,F17,-0.048278757,0.057261424,0.981357948,DMSO,0.00E+00,1.175898157
EMT-Serie2-5-C1,G17,-0.020990764,0.02046376,1.239631813,DMSO,0.00E+00,1.032402036
EMT-Serie2-5-C1,H17,-0.035684299,-0.002995358,1.246044058,DMSO,0.00E+00,1.004265732
EMT-Serie2-5-C1,I17,-0.098656591,0.033818004,1.179594581,DMSO,0.00E+00,0.939341545
EMT-Serie2-5-C1,J17,0.099916037,0.086541439,0.675302513,DMSO,0.00E+00,0.579237765
EMT-Serie2-5-C1,K17,0.009655751,0.036029916,0.876615989,DMSO,0.00E+00,0.84676801
EMT-Serie2-5-C1,L17,-0.017212427,-0.035118038,1.096261247,DMSO,0.00E+00,0.950077296
EMT-Serie2-5-C1,M17,-0.019311503,-0.042815494,0.900636053,DMSO,0.00E+00,0.967468109
EMT-Serie2-5-C1,N17,-0.031905961,-0.163049357,0.856603578,DMSO,0.00E+00,0.470763501
EMT-Serie2-5-C1,O17,-0.012594458,-0.012176936,0.374495811,DMSO,0.00E+00,0.752873201
EMT-Serie2-5-C1,P17,-0.046599496,-0.001608275,0.119376357,DMSO,0.00E+00,0.645158589
EMT-Serie2-5-C1,A18,-0.212426532,0.0293742,0.700692936,DMSO,0.00E+00,0.854082085
EMT-Serie2-5-C1,B18,-0.090680101,0.050786941,0.374366532,DMSO,0.00E+00,0.960254671
EMT-Serie2-5-C1,C18,-0.031066331,0.065986349,1.176414314,DMSO,0.00E+00,1.098589062
EMT-Serie2-5-C1,D18,-0.028967254,-0.014814107,1.213982832,DMSO,0.00E+00,1.057110171
EMT-Serie2-5-C1,E18,0.013434089,0.083053752,0.815337677,DMSO,0.00E+00,0.96511449
EMT-Serie2-5-C1,F18,-0.025608732,0.026434497,1.066759748,DMSO,0.00E+00,0.915893002
EMT-Serie2-5-C1,G18,0.063811923,0.113308436,1.020503672,DMSO,0.00E+00,0.930167299
EMT-Serie2-5-C1,H18,0.026028547,0.087464734,1.053082015,DMSO,0.00E+00,0.964585331
EMT-Serie2-5-C1,I18,0.099076406,0.076821867,0.969179853,DMSO,0.00E+00,0.869080322
EMT-Serie2-5-C1,J18,-0.128463476,-0.066350244,1.220989761,DMSO,0.00E+00,0.978853135
EMT-Serie2-5-C1,K18,0.055415617,0.11600697,1.118755818,DMSO,0.00E+00,0.942750235
EMT-Serie2-5-C1,L18,0.099076406,0.09652216,0.964965353,DMSO,0.00E+00,0.939575284
EMT-Serie2-5-C1,M18,0.041561713,0.027379197,0.99906919,DMSO,0.00E+00,0.82706578
EMT-Serie2-5-C1,N18,0.099916037,0.132270949,0.547626435,DMSO,0.00E+00,0.854374259
EMT-Serie2-5-C1,O18,-0.067170445,0.029969276,0.742553522,DMSO,0.00E+00,0.897291292
EMT-Serie2-5-C1,P18,-0.02308984,-0.091765834,0.216025442,DMSO,0.00E+00,0.60892908
EMT-Serie2-5-C1,A19,-0.293450882,-0.05068134,0.743406764,DMSO,0.00E+00,0.980122466
EMT-Serie2-5-C1,B19,-0.033165407,-0.017033154,0.800031027,DMSO,0.00E+00,0.857250544
EMT-Serie2-5-C1,C19,-0.102854744,0.024191189,1.141508946,DMSO,0.00E+00,0.997954786
EMT-Serie2-5-C1,D19,-0.039042821,0.026936815,1.168295584,DMSO,0.00E+00,0.783359878
EMT-Serie2-5-C1,E19,-0.136859782,-0.026512984,1.12053987,DMSO,0.00E+00,0.942610641
EMT-Serie2-5-C1,F19,0.046599496,0.210943688,0.837340987,DMSO,0.00E+00,0.879793349
EMT-Serie2-5-C1,G19,-0.120486986,-0.040158344,1.01388458,DMSO,0.00E+00,0.975272387
EMT-Serie2-5-C1,H19,0.051217464,0.111638799,0.884683008,DMSO,0.00E+00,1.059457298
EMT-Serie2-5-C1,I19,-0.020570949,0.040206864,1.365006723,DMSO,0.00E+00,1.184523767
EMT-Serie2-5-C1,J19,0.077665827,0.083534665,0.80403868,DMSO,0.00E+00,0.865071053
EMT-Serie2-5-C1,K19,-0.027287993,0.129864959,1.06073534,DMSO,0.00E+00,1.115402021
EMT-Serie2-5-C1,L19,-0.020990764,0.027380625,1.13039094,DMSO,0.00E+00,0.968052456
EMT-Serie2-5-C1,M19,0.040722082,-0.079658823,0.949477712,DMSO,0.00E+00,0.825251058
EMT-Serie2-5-C1,N19,0.034424853,-0.012158384,0.891379667,DMSO,0.00E+00,0.736511488
EMT-Serie2-5-C1,O19,-0.106633081,0.026597179,0.839823146,DMSO,0.00E+00,0.951333642
EMT-Serie2-5-C1,P19,0.068010076,-0.047680274,-0.086746303,DMSO,0.00E+00,0.661283317
EMT-Serie2-5-C1,A20,-0.184718724,0.025572564,0.238054608,DMSO,0.00E+00,0.7694719
EMT-Serie2-5-C1,B20,-0.129722922,0.091534654,0.381864722,DMSO,0.00E+00,0.674892107
EMT-Serie2-5-C1,C20,-0.10411419,-0.060623531,1.364308615,DMSO,0.00E+00,1.031840414
EMT-Serie2-5-C1,D20,-0.030646516,0.016515139,1.133700486,DMSO,0.00E+00,1.098141063
EMT-Serie2-5-C1,E20,-0.109571788,-0.009488392,1.028182852,DMSO,0.00E+00,1.064544362
EMT-Serie2-5-C1,F20,0.02225021,0.075197895,0.998112525,DMSO,0.00E+00,1.024380251
EMT-Serie2-5-C1,G20,-0.034005038,0.023343527,1.008067018,DMSO,0.00E+00,0.950541527
EMT-Serie2-5-C1,H20,-0.131402183,0.002535851,0.873228876,DMSO,0.00E+00,0.816330029
EMT-Serie2-5-C1,I20,0.084382872,0.261864771,0.893215431,DMSO,0.00E+00,0.791475807
EMT-Serie2-5-C1,J20,-0.077665827,0.05074413,1.107534388,DMSO,0.00E+00,0.809353576
EMT-Serie2-5-C1,K20,-0.142737196,0.025043132,1.351613404,DMSO,0.00E+00,0.912276544
EMT-Serie2-5-C1,L20,-0.042821159,-0.003190862,0.844709898,DMSO,0.00E+00,0.907147277
EMT-Serie2-5-C1,M20,-0.02938707,0.015135191,1.047057607,DMSO,0.00E+00,0.893603414
EMT-Serie2-5-C1,N20,0.100755668,0.090077645,0.42333747,DMSO,0.00E+00,0.613142871
EMT-Serie2-5-C1,O20,0.150713686,0.157275552,0.373487434,DMSO,0.00E+00,0.607549372
EMT-Serie2-5-C1,P20,-0.128043661,-0.073369856,0.030458165,DMSO,0.00E+00,0.738079485
EMT-Serie2-5-C1,A21,-0.314441646,0.001208703,0.36836798,DMSO,0.00E+00,0.805957871
EMT-Serie2-5-C1,B21,0.100755668,0.167484599,0.362343572,DMSO,0.00E+00,0.629614961
EMT-Serie2-5-C1,C21,0,0.280573271,0.931016651,DMSO,0.00E+00,0.854627476
EMT-Serie2-5-C1,D21,-0.11125105,-0.025746663,0.65629848,DMSO,0.00E+00,0.832214525
EMT-Serie2-5-C1,E21,-0.082283795,0.092502187,0.899679388,DMSO,0.00E+00,0.888230669
EMT-Serie2-5-C1,F21,0.03736356,0.144139644,0.548065984,DMSO,0.00E+00,0.851351887
EMT-Serie2-5-C1,G21,-0.041561713,-0.033411297,0.946400869,DMSO,0.00E+00,0.851725219
EMT-Serie2-5-C1,H21,0.095298069,0.160332272,0.502275313,DMSO,0.00E+00,0.72063673
EMT-Serie2-5-C1,I21,-0.145675903,0.014233301,0.991984693,DMSO,0.00E+00,1.030207489
EMT-Serie2-5-C1,J21,-0.079764903,0.014570083,0.534905368,DMSO,0.00E+00,0.756236442
EMT-Serie2-5-C1,K21,-0.07388749,-0.039255028,1.030328886,DMSO,0.00E+00,0.910299504
EMT-Serie2-5-C1,L21,0.154492024,0.119830011,0.265539353,DMSO,0.00E+00,0.671863242
EMT-Serie2-5-C1,M21,0.027287993,0.157682258,0.864955011,DMSO,0.00E+00,0.853358144
EMT-Serie2-5-C1,N21,-0.038623006,0.067795836,0.632355983,DMSO,0.00E+00,0.825452333
EMT-Serie2-5-C1,O21,-0.222502099,-0.035058102,0.81823353,DMSO,0.00E+00,0.848504819
EMT-Serie2-5-C1,P21,-0.00797649,0.008499453,-0.169536664,DMSO,0.00E+00,0.496124157
EMT-Serie2-5-C1,A22,-0.251049538,0.102251727,0.083152343,DMSO,0.00E+00,0.632238029
EMT-Serie2-5-C1,B22,0.020990764,0.031130887,0.151721998,DMSO,0.00E+00,0.831299049
EMT-Serie2-5-C1,C22,-0.010915197,0.13039011,0.8311873,DMSO,0.00E+00,0.906585655
EMT-Serie2-5-C1,D22,-0.121746432,0.014618602,0.263083049,DMSO,0.00E+00,0.569622012
EMT-Serie2-5-C1,E22,0.00797649,0.065294234,0.456096804,DMSO,0.00E+00,0.787755465
EMT-Serie2-5-C1,F22,-0.069689337,0.095009497,0.597579895,DMSO,0.00E+00,0.829581718
EMT-Serie2-5-C1,G22,-0.092359362,-0.002473061,0.858491054,DMSO,0.00E+00,0.923710265
EMT-Serie2-5-C1,H22,-0.118387909,0.052686332,0.904074878,DMSO,0.00E+00,0.861626653
EMT-Serie2-5-C1,I22,0.033165407,0.092389451,0.33837522,DMSO,0.00E+00,0.542865416
EMT-Serie2-5-C1,J22,-0.159109992,-0.071643137,0.74423415,DMSO,0.00E+00,0.842447089
EMT-Serie2-5-C1,K22,-0.130562552,0.023900073,0.535163926,DMSO,0.00E+00,0.818248634
EMT-Serie2-5-C1,L22,0,0.011075261,0.563657048,DMSO,0.00E+00,0.694474221
EMT-Serie2-5-C1,M22,-0.157850546,-0.028702064,0.947150688,DMSO,0.00E+00,0.818245388
EMT-Serie2-5-C1,N22,0.014693535,0.034328884,0.006851794,DMSO,0.00E+00,0.608399922
EMT-Serie2-5-C1,O22,-0.119647355,-0.012117,0.334005585,DMSO,0.00E+00,0.889181856
EMT-Serie2-5-C1,P22,0.015952981,0.161402552,-0.123047885,DMSO,0.00E+00,0.672174894
EMT-Serie2-5-C1,A23,-0.138539043,0.081716615,-0.370333023,DMSO,0.00E+00,0.560850316
EMT-Serie2-5-C1,B23,-0.199412259,-0.008662135,0.386544627,DMSO,0.00E+00,0.812642151
EMT-Serie2-5-C1,C23,0.026028547,0.232808801,0.268538629,DMSO,0.00E+00,0.631988059
EMT-Serie2-5-C1,D23,-0.055835432,0.087207867,0.253878374,DMSO,0.00E+00,0.747419297
EMT-Serie2-5-C1,E23,-0.223761545,0.081405521,0.563036508,DMSO,0.00E+00,0.796118119
EMT-Serie2-5-C1,F23,-0.192695214,0.026876879,0.278156997,DMSO,0.00E+00,0.814963306
EMT-Serie2-5-C1,G23,0.008396306,0.217025734,-0.025881684,DMSO,0.00E+00,0.673239704
EMT-Serie2-5-C1,H23,-0.079764903,0.136654817,0.103888717,DMSO,0.00E+00,0.971522828
EMT-Serie2-5-C1,I23,-0.22334173,-0.014244717,0.408522081,DMSO,0.00E+00,0.767257874
EMT-Serie2-5-C1,J23,-0.137699412,-0.041996372,0.188592409,DMSO,0.00E+00,0.846157692
EMT-Serie2-5-C1,K23,-0.185558354,-0.019834435,0.369996897,DMSO,0.00E+00,0.722717655
EMT-Serie2-5-C1,L23,-0.057094878,-0.006848367,0.026114386,DMSO,0.00E+00,0.73616088
EMT-Serie2-5-C1,M23,-0.124265323,0.091991306,-0.011479988,DMSO,0.00E+00,0.588636011
EMT-Serie2-5-C1,N23,0.022670025,0.187755708,-0.148696866,DMSO,0.00E+00,0.539502175
EMT-Serie2-5-C1,O23,-0.24643157,0.00758472,0.147223084,DMSO,0.00E+00,0.851033742
EMT-Serie2-5-C1,P23,-0.329974811,0.068926052,0.02466646,DMSO,0.00E+00,0.735083084
EMT-Serie2-5-C1,A24,-0.381192275,0.113241365,0.109551143,DMSO,0.00E+00,0.709241966
EMT-Serie2-5-C1,B24,-0.293031066,-0.037292847,0.280639156,DMSO,0.00E+00,0.846271315
EMT-Serie2-5-C1,C24,-0.327455919,0.125495361,0.120669149,DMSO,0.00E+00,0.83957405
EMT-Serie2-5-C1,D24,-0.30604534,0.064169726,0.295014996,DMSO,0.00E+00,0.900930475
EMT-Serie2-5-C1,E24,-0.297229219,0.063146538,0.350113766,DMSO,0.00E+00,0.932942946
EMT-Serie2-5-C1,F24,-0.256926952,0.027892932,0.11353294,DMSO,0.00E+00,0.711826078
EMT-Serie2-5-C1,G24,-0.327875735,0.059451931,0.269908987,DMSO,0.00E+00,0.801081821
EMT-Serie2-5-C1,H24,-0.242233417,0.057328495,-0.002740718,DMSO,0.00E+00,0.751220798
EMT-Serie2-5-C1,I24,-0.248110831,0.124452195,-0.160357845,DMSO,0.00E+00,0.742806203
EMT-Serie2-5-C1,J24,-0.12720403,0.141780747,-0.095433861,DMSO,0.00E+00,0.633620984
EMT-Serie2-5-C1,K24,-0.257766583,0.105780798,-0.045480401,DMSO,0.00E+00,0.743523651
EMT-Serie2-5-C1,L24,-0.325356843,0.052126932,0.469515979,DMSO,0.00E+00,1.006090193
EMT-Serie2-5-C1,M24,-0.272040302,0.016777714,0.355310787,DMSO,0.00E+00,0.827786474
EMT-Serie2-5-C1,N24,-0.240554156,0.070746956,0.145852725,DMSO,0.00E+00,0.662185808
EMT-Serie2-5-C1,O24,-0.425692695,0.075100856,0.738959561,DMSO,0.00E+00,0.862009725
EMT-Serie2-5-C1,P24,-0.499580185,0.159758602,0.81557038,DMSO,0.00E+00,0.805165756
EMT-Serie2-5-C2,D05,0.290076336,0.04106514,0.308782801,DMSO,0.00E+00,0.669033188
EMT-Serie2-5-C2,E05,0.327820187,0.032609432,0.431230343,DMSO,0.00E+00,0.572239778
EMT-Serie2-5-C2,F05,0.163698049,-0.061701413,0.299464864,DMSO,0.00E+00,0.549367043
EMT-Serie2-5-C2,G05,0.33163698,-0.027333962,0.212317514,DMSO,0.00E+00,0.418251174
EMT-Serie2-5-C2,H05,0.486005089,0.123851502,0.18234521,DMSO,0.00E+00,0.39219629
EMT-Serie2-5-C2,I05,0.226463104,-0.076092907,0.289771394,DMSO,0.00E+00,0.49698347
EMT-Serie2-5-C2,J05,0.238337574,-0.112019437,0.280101394,DMSO,0.00E+00,0.542986051
EMT-Serie2-5-C2,K05,0.3057676,-0.062869664,0.291179646,DMSO,0.00E+00,0.426148111
EMT-Serie2-5-C2,L05,0.441051739,-0.037252805,0.106722058,DMSO,0.00E+00,0.377647895
EMT-Serie2-5-C2,M05,0.407124682,0.007400332,0.379336244,DMSO,0.00E+00,0.411763331
EMT-Serie2-5-C2,N05,0.340118745,-0.058717295,0.236891518,DMSO,0.00E+00,0.432889725
EMT-Serie2-5-C2,O05,0.516963528,0.011468045,0.020724781,DMSO,0.00E+00,0.371851242
EMT-Serie2-5-C2,P05,0.430873622,-0.047455245,0.243017415,DMSO,0.00E+00,0.305971086
EMT-Serie2-5-C2,D06,-0.058948261,-0.066649547,1.036708445,DMSO,0.00E+00,1.045875695
EMT-Serie2-5-C2,E06,0.053011026,0.021717046,1.173614045,DMSO,0.00E+00,1.127860261
EMT-Serie2-5-C2,F06,0.178541137,0.260446531,1.034924658,DMSO,0.00E+00,0.855367513
EMT-Serie2-5-C2,G06,0.042408821,-0.013906134,0.959348449,DMSO,0.00E+00,0.998998274
EMT-Serie2-5-C2,H06,-0.064461408,0.012289207,1.390367554,DMSO,0.00E+00,1.236741159
EMT-Serie2-5-C2,I06,0.003816794,-0.008486749,1.266370934,DMSO,0.00E+00,1.111378535
EMT-Serie2-5-C2,J06,-0.089482612,0.053110256,0.714077829,DMSO,0.00E+00,0.941539292
EMT-Serie2-5-C2,K06,-0.118320611,-0.010006321,1.20548749,DMSO,0.00E+00,1.059823055
EMT-Serie2-5-C2,L06,-0.025445293,0.01982781,1.220344552,DMSO,0.00E+00,1.161264472
EMT-Serie2-5-C2,M06,0.050466497,0.015302955,0.997113083,DMSO,0.00E+00,1.004961881
EMT-Serie2-5-C2,N06,-0.000424088,0.034793553,0.743252124,DMSO,0.00E+00,0.80605256
EMT-Serie2-5-C2,O06,0.201865988,0.175587512,0.749354551,DMSO,0.00E+00,0.957790621
EMT-Serie2-5-C2,P06,-0.047073791,-0.017094837,0.347345444,DMSO,0.00E+00,0.82142237
EMT-Serie2-5-C2,D07,0.072094996,0.025918798,0.995188471,DMSO,0.00E+00,1.063976878
EMT-Serie2-5-C2,E07,0.072094996,0.020815462,1.128174436,DMSO,0.00E+00,1.202662453
EMT-Serie2-5-C2,F07,-0.022900763,0.00524443,0.701567854,DMSO,0.00E+00,0.916876806
EMT-Serie2-5-C2,G07,-0.001696353,0.011153408,1.234896493,DMSO,0.00E+00,1.242020254
EMT-Serie2-5-C2,H07,0.017811705,-0.087476296,1.100971694,DMSO,0.00E+00,1.023290121
EMT-Serie2-5-C2,I07,0.103053435,0.083816342,0.962305779,DMSO,0.00E+00,0.90079911
EMT-Serie2-5-C2,J07,-0.04495335,0.012207373,0.907970708,DMSO,0.00E+00,1.075606912
EMT-Serie2-5-C2,K07,0.202290076,0.124957672,1.110712106,DMSO,0.00E+00,1.023640725
EMT-Serie2-5-C2,L07,0.0072095,0.006641251,0.865183308,DMSO,0.00E+00,1.041858775
EMT-Serie2-5-C2,M07,0.111535199,-0.013255695,0.926371873,DMSO,0.00E+00,0.984740379
EMT-Serie2-5-C2,N07,0.150975403,0.053224541,0.815706708,DMSO,0.00E+00,0.945222303
EMT-Serie2-5-C2,O07,-0.115351993,-0.070848477,0.935290804,DMSO,0.00E+00,0.982453106
EMT-Serie2-5-C2,P07,-0.027141645,-0.066649547,0.302891612,DMSO,0.00E+00,0.736258995
EMT-Serie2-5-C2,D08,-0.022900763,0.00776153,1.457189128,DMSO,0.00E+00,1.336613206
EMT-Serie2-5-C2,E08,0.078456319,0.026684934,1.01964512,DMSO,0.00E+00,0.951422985
EMT-Serie2-5-C2,F08,0.008057676,-0.028811206,1.112472422,DMSO,0.00E+00,0.96779786
EMT-Serie2-5-C2,G08,0.044529262,0.007084283,1.263085012,DMSO,0.00E+00,1.051715756
EMT-Serie2-5-C2,H08,-0.060644614,0.027053186,1.008285218,DMSO,0.00E+00,0.986643658
EMT-Serie2-5-C2,I08,0.154368109,0.010023252,0.898183354,DMSO,0.00E+00,0.950461328
EMT-Serie2-5-C2,J08,-0.101357082,0.04661292,0.718537295,DMSO,0.00E+00,1.0209561
EMT-Serie2-5-C2,K08,0.136980492,0.00911038,0.863329109,DMSO,0.00E+00,0.879993268
EMT-Serie2-5-C2,L08,0.04749788,-0.026366063,0.803689621,DMSO,0.00E+00,0.948180733
EMT-Serie2-5-C2,M08,-0.005513147,0.021217577,0.998615219,DMSO,0.00E+00,1.094546205
EMT-Serie2-5-C2,N08,-0.030958439,-0.014443698,0.955780876,DMSO,0.00E+00,1.036239095
EMT-Serie2-5-C2,O08,0.000424088,-0.009911789,0.830376003,DMSO,0.00E+00,0.823302275
EMT-Serie2-5-C2,P08,0.020356234,-0.071666817,0.437403183,DMSO,0.00E+00,0.78666583
EMT-Serie2-5-C2,D09,0.045801527,0.005134377,1.110852932,DMSO,0.00E+00,1.062921726
EMT-Serie2-5-C2,E09,-0.010178117,-0.026723029,1.174623292,DMSO,0.00E+00,1.020164737
EMT-Serie2-5-C2,F09,0.041560645,0.141094487,0.912641412,DMSO,0.00E+00,0.981187592
EMT-Serie2-5-C2,G09,0.011026293,0.033132887,0.974275924,DMSO,0.00E+00,1.182965188
EMT-Serie2-5-C2,H09,0.066581849,0.046226325,0.936605173,DMSO,0.00E+00,1.086001485
EMT-Serie2-5-C2,I09,0.102205259,0.080565557,1.224968314,DMSO,0.00E+00,1.318976156
EMT-Serie2-5-C2,J09,0.009329941,0.052306025,1.172557856,DMSO,0.00E+00,1.219207622
EMT-Serie2-5-C2,K09,0.032230704,0.001705815,1.386377506,DMSO,0.00E+00,1.128488009
EMT-Serie2-5-C2,L09,0.231128075,0.161633406,0.566891987,DMSO,0.00E+00,0.864246141
EMT-Serie2-5-C2,M09,0.014418999,0.032231302,0.850443599,DMSO,0.00E+00,1.016909129
EMT-Serie2-5-C2,N09,0.045801527,-0.01049027,0.758437779,DMSO,0.00E+00,0.850906495
EMT-Serie2-5-C2,O09,0.042408821,0.072337009,0.711542975,DMSO,0.00E+00,0.88064439
EMT-Serie2-5-C2,P09,-0.007633588,-0.03747291,0.433906023,DMSO,0.00E+00,0.650177372
EMT-Serie2-5-C2,D10,-0.048346056,0.069307741,1.024174999,DMSO,0.00E+00,1.041615022
EMT-Serie2-5-C2,E10,0.269720102,0.232010633,0.899732432,DMSO,0.00E+00,0.886858428
EMT-Serie2-5-C2,F10,0.103053435,0.148397465,0.907407407,DMSO,0.00E+00,1.115519001
EMT-Serie2-5-C2,G10,0.06870229,0.051978689,1.151762663,DMSO,0.00E+00,1.175862953
EMT-Serie2-5-C2,H10,-0.002968617,0.065409339,0.998286626,DMSO,0.00E+00,1.144068181
EMT-Serie2-5-C2,I10,0.107294317,0.077186378,1.056658687,DMSO,0.00E+00,1.042125902
EMT-Serie2-5-C2,J10,0.046649703,-0.022287062,0.863610759,DMSO,0.00E+00,1.159327802
EMT-Serie2-5-C2,K10,0.165394402,0.11701131,0.858893114,DMSO,0.00E+00,1.021750803
EMT-Serie2-5-C2,L10,0.019508058,-0.028891629,0.706872272,DMSO,0.00E+00,0.904034684
EMT-Serie2-5-C2,M10,0.201865988,0.112397566,0.658522274,DMSO,0.00E+00,0.804426425
EMT-Serie2-5-C2,N10,0.095419847,0.034957221,0.581889875,DMSO,0.00E+00,0.887409377
EMT-Serie2-5-C2,O10,0.002120441,-0.071915141,0.823264329,DMSO,0.00E+00,0.944447635
EMT-Serie2-5-C2,P10,-0.111535199,-0.113530544,0.361052434,DMSO,0.00E+00,0.681661609
EMT-Serie2-5-C2,D11,0.036471586,0.029766406,1.12559264,DMSO,0.00E+00,1.185562997
EMT-Serie2-5-C2,E11,-0.013146735,0.041407996,1.171454725,DMSO,0.00E+00,1.090712935
EMT-Serie2-5-C2,F11,-0.032230704,0.112638836,1.035933906,DMSO,0.00E+00,1.108520278
EMT-Serie2-5-C2,G11,0.049618321,0.034662336,0.9252218,DMSO,0.00E+00,0.738355941
EMT-Serie2-5-C2,H11,0.032230704,-0.011741766,1.29639018,DMSO,0.00E+00,1.271347441
EMT-Serie2-5-C2,I11,0.029262087,0.03616921,1.150448294,DMSO,0.00E+00,0.993435358
EMT-Serie2-5-C2,J11,0.079304495,0.092094273,0.858986997,DMSO,0.00E+00,0.96512993
EMT-Serie2-5-C2,K11,0.021204411,-0.01400631,1.161526546,DMSO,0.00E+00,1.262525577
EMT-Serie2-5-C2,L11,0.042408821,0.090904858,0.779326855,DMSO,0.00E+00,1.006163952
EMT-Serie2-5-C2,M11,-0.013994911,0.048888751,1.166525841,DMSO,0.00E+00,1.218419597
EMT-Serie2-5-C2,N11,0.035199321,0.030343477,0.820025349,DMSO,0.00E+00,1.039454634
EMT-Serie2-5-C2,O11,0.025021204,0.010210906,0.824179693,DMSO,0.00E+00,0.871475261
EMT-Serie2-5-C2,P11,-0.050466497,-0.07054936,0.31817115,DMSO,0.00E+00,0.602505249
EMT-Serie2-5-C2,D12,-0.096268024,-0.01493188,0.998638689,DMSO,0.00E+00,1.042549966
EMT-Serie2-5-C2,E12,-0.074215437,-0.03961047,0.997676384,DMSO,0.00E+00,1.108687232
EMT-Serie2-5-C2,F12,-0.011026293,0.016032406,0.900178379,DMSO,0.00E+00,1.048984384
