Plate,Well,Class,Nuclei,R/N,G/N,Eccent,CPD_ID,Concentration
EMT-Serie2-3-C2,F23,2,-0.076923077,-0.019124459,0.815650045,0.729493626,EC_11261582,2.12E-09
EMT-Serie2-3-C2,F24,2,-0.24286949,-0.095691785,0.858566151,0.831962009,EC_11261582,6.35E-10
EMT-Serie2-3-C3,F15,2,0.738243862,0.89892921,0.890696033,-0.368057524,EC_11261582,3.23E-05
EMT-Serie2-3-C3,F16,2,0.484394507,0.820863175,0.85665539,0.067627123,EC_11261582,9.68E-06
EMT-Serie2-3-C3,F17,2,0.180191427,0.394255821,0.854286352,0.41331409,EC_11261582,2.90E-06
EMT-Serie2-3-C3,F18,2,0.188098211,0.127098644,0.975974249,0.494136749,EC_11261582,8.71E-07
EMT-Serie2-3-C3,F19,2,0.059925094,0.018268568,0.869421077,0.628514729,EC_11261582,2.61E-07
EMT-Serie2-3-C3,F20,2,0.020807324,0.037312626,0.984290855,1.059122188,EC_11261582,7.84E-08
EMT-Serie2-3-C3,F21,2,0.104036621,0.044439544,0.845655777,0.675626917,EC_11261582,2.35E-08
EMT-Serie2-3-C3,F22,2,-0.054515189,-0.048999019,0.897913748,1.162805082,EC_11261582,7.06E-09
EMT-Serie2-3-C3,F23,2,-0.008739076,-0.024225678,0.644897685,0.558851576,EC_11261582,2.12E-09
EMT-Serie2-3-C3,F24,2,-0.173116937,-0.001973046,0.625845486,0.338625293,EC_11261582,6.35E-10
EMT-Serie2-2-C1,A15,2,0.133439872,0.015245516,0.106848097,-2.24900959,EC_11261587,3.23E-05
EMT-Serie2-2-C1,A16,2,0.237315222,0.350219496,0.546118682,-0.188054971,EC_11261587,9.68E-06
EMT-Serie2-2-C1,A17,2,-0.116260487,0.071549844,0.752863246,0.475041666,EC_11261587,2.90E-06
EMT-Serie2-2-C1,A18,2,-0.080303636,0.026990726,0.806599209,0.634217644,EC_11261587,8.71E-07
EMT-Serie2-2-C1,A19,2,-0.08310028,-0.000783499,0.713304693,0.631622087,EC_11261587,2.61E-07
EMT-Serie2-2-C1,A20,2,-0.101078706,-0.035923191,0.79572837,0.606923308,EC_11261587,7.84E-08
EMT-Serie2-2-C1,A21,2,-0.141030763,0.076249382,0.746871137,0.717685309,EC_11261587,2.35E-08
EMT-Serie2-2-C1,A22,2,-0.106671994,0.014562316,0.713520096,0.409660938,EC_11261587,7.06E-09
EMT-Serie2-2-C1,A23,2,-0.188973232,0.103106376,0.841455271,0.177235595,EC_11261587,2.12E-09
EMT-Serie2-2-C1,A24,2,-0.274470635,-0.046980841,0.802022603,0.437802246,EC_11261587,6.35E-10
EMT-Serie2-2-C2,A15,2,-0.252255947,0.027028009,0.060979402,-1.60194929,EC_11261587,3.23E-05
EMT-Serie2-2-C2,A16,2,0.305168171,0.515238186,0.50550341,-0.27925701,EC_11261587,9.68E-06
EMT-Serie2-2-C2,A17,2,-0.081624282,0.048337157,0.708563938,0.323657509,EC_11261587,2.90E-06
EMT-Serie2-2-C2,A18,2,0.065627564,0.044480803,0.678620715,0.153306495,EC_11261587,8.71E-07
EMT-Serie2-2-C2,A19,2,-0.092288761,0.020333882,0.709503,0.609882996,EC_11261587,2.61E-07
EMT-Serie2-2-C2,A20,2,-0.160377358,-0.020734887,0.795563855,0.926289521,EC_11261587,7.84E-08
EMT-Serie2-2-C2,A21,2,-0.223133716,-0.033808764,0.916404577,0.93436448,EC_11261587,2.35E-08
EMT-Serie2-2-C2,A22,2,-0.195242002,-0.029774962,0.899247054,0.915130541,EC_11261587,7.06E-09
EMT-Serie2-2-C2,A23,2,-0.275635767,0.006321067,0.956938166,0.715963933,EC_11261587,2.12E-09
EMT-Serie2-2-C2,A24,2,-0.267432322,0.044635896,0.808129707,0.287849895,EC_11261587,6.35E-10
EMT-Serie2-2-C3,A15,2,-0.029161604,0.17079939,0.111395302,-2.00936505,EC_11261587,3.23E-05
EMT-Serie2-2-C3,A16,2,0.268934791,0.383306968,0.384727603,-0.364838921,EC_11261587,9.68E-06
EMT-Serie2-2-C3,A17,2,0.09437019,0.145151467,0.671404975,0.203806893,EC_11261587,2.90E-06
EMT-Serie2-2-C3,A18,2,0.008100446,0.019624104,0.727454865,0.531489979,EC_11261587,8.71E-07
EMT-Serie2-2-C3,A19,2,-0.121506683,0.04209426,0.753373264,0.702168009,EC_11261587,2.61E-07
EMT-Serie2-2-C3,A20,2,-0.041717294,-0.015714614,0.679768818,0.469704064,EC_11261587,7.84E-08
EMT-Serie2-2-C3,A21,2,-0.159173755,0.013993324,0.77106563,0.735601236,EC_11261587,2.35E-08
EMT-Serie2-2-C3,A22,2,0.033211827,0.033023687,0.672664965,0.400191984,EC_11261587,7.06E-09
EMT-Serie2-2-C3,A23,2,-0.125961928,0.030234778,0.928925379,0.360788537,EC_11261587,2.12E-09
EMT-Serie2-2-C3,A24,2,-0.264479546,-0.012166108,0.703478952,0.485015921,EC_11261587,6.35E-10
EMT-Serie2-1-C1,J15,2,0.33051189,0.828095356,0.369945525,-0.991599489,EC_11261632,3.23E-05
EMT-Serie2-1-C1,J16,2,0.598952035,0.897759313,0.720250802,0.050090005,EC_11261632,9.68E-06
EMT-Serie2-1-C1,J17,2,0.240225715,0.413687647,0.892113339,0.239231953,EC_11261632,2.90E-06
EMT-Serie2-1-C1,J18,2,0.077791213,0.111241459,1.068118688,0.938248415,EC_11261632,8.71E-07
EMT-Serie2-1-C1,J19,2,0.085449416,0.065539109,0.784886963,0.778769142,EC_11261632,2.61E-07
EMT-Serie2-1-C1,J20,2,-0.062877872,-0.00943227,1.153031233,1.312358144,EC_11261632,7.84E-08
EMT-Serie2-1-C1,J21,2,0.016122531,0.051891646,1.180563196,1.011609402,EC_11261632,2.35E-08
EMT-Serie2-1-C1,J22,2,0.10197501,0.143812795,1.015303501,0.679502231,EC_11261632,7.06E-09
EMT-Serie2-1-C1,J23,2,0.089480048,0.13388565,0.989710886,0.779917038,EC_11261632,2.12E-09
EMT-Serie2-1-C1,J24,2,0.196694881,0.198193643,0.665247244,0.119172471,EC_11261632,6.35E-10
EMT-Serie2-1-C2,J15,2,0.315085158,0.903162469,0.361135292,-1.160286386,EC_11261632,3.23E-05
EMT-Serie2-1-C2,J16,2,0.519059205,0.814955557,0.586800399,0.129745581,EC_11261632,9.68E-06
EMT-Serie2-1-C2,J17,2,0.321978913,0.449462974,0.861413368,0.536841827,EC_11261632,2.90E-06
EMT-Serie2-1-C2,J18,2,0.065693431,0.111351587,1.107351034,0.99273467,EC_11261632,8.71E-07
EMT-Serie2-1-C2,J19,2,0.106650446,0.057650419,1.197786341,1.023856701,EC_11261632,2.61E-07
EMT-Serie2-1-C2,J20,2,-0.048256285,-0.050274858,1.103983534,1.227655808,EC_11261632,7.84E-08
EMT-Serie2-1-C2,J21,2,0.04785077,0.034691214,0.855019743,0.91160075,EC_11261632,2.35E-08
EMT-Serie2-1-C2,J22,2,-0.113949716,-0.035798454,1.05480098,1.280388893,EC_11261632,7.06E-09
EMT-Serie2-1-C2,J23,2,-0.025547445,0.050393391,0.861630282,0.89751922,EC_11261632,2.12E-09
EMT-Serie2-1-C2,J24,2,-0.169099757,-0.018017063,1.125450896,0.759742147,EC_11261632,6.35E-10
EMT-Serie2-1-C3,J15,2,0.378053664,0.906346818,0.483885301,-0.983287309,EC_11261632,3.23E-05
EMT-Serie2-1-C3,J16,2,0.584301161,0.864553391,0.651525846,0.12844279,EC_11261632,9.68E-06
EMT-Serie2-1-C3,J17,2,0.376051262,0.411227588,0.709215861,0.299651819,EC_11261632,2.90E-06
EMT-Serie2-1-C3,J18,2,0.162995595,0.131775197,0.954679263,0.713218874,EC_11261632,8.71E-07
EMT-Serie2-1-C3,J19,2,0.227873448,0.195355229,1.048338167,0.770032417,EC_11261632,2.61E-07
EMT-Serie2-1-C3,J20,2,0.085302363,0.046861543,0.919403104,0.630976108,EC_11261632,7.84E-08
EMT-Serie2-1-C3,J21,2,0.058470164,0.044712662,1.051745647,0.813158843,EC_11261632,2.35E-08
EMT-Serie2-1-C3,J22,2,-0.044453344,-0.015853065,0.944194708,0.983911634,EC_11261632,7.06E-09
EMT-Serie2-1-C3,J23,2,-0.025230276,0.003793048,0.955537374,0.834025693,EC_11261632,2.12E-09
EMT-Serie2-1-C3,J24,2,-0.118942731,0.078947957,1.183114624,0.792604154,EC_11261632,6.35E-10
EMT-Serie2-2-C1,M05,2,-0.005593288,-0.100853272,-0.037606754,-4.003934319,EC_11261900,3.23E-05
EMT-Serie2-2-C1,M06,2,0.740711147,0.40837137,0.118081205,-0.421518538,EC_11261900,9.68E-06
EMT-Serie2-2-C1,M07,2,0.657610867,0.797963485,0.514171955,-0.272232999,EC_11261900,2.90E-06
EMT-Serie2-2-C1,M08,2,0.461046744,0.295784516,0.575279163,0.360072129,EC_11261900,8.71E-07
EMT-Serie2-2-C1,M09,2,0.023571714,-0.009771201,1.033367826,0.956367312,EC_11261900,2.61E-07
EMT-Serie2-2-C1,M10,2,0.032760687,-0.060461668,1.222007379,1.174995219,EC_11261900,7.84E-08
EMT-Serie2-2-C1,M11,2,0.065121854,0.006856703,0.967756744,0.92798011,EC_11261900,2.35E-08
EMT-Serie2-2-C1,M12,2,0.089492609,0.082492659,0.966523074,0.946340264,EC_11261900,7.06E-09
EMT-Serie2-2-C1,M13,2,0.037155414,0.065386516,1.04941672,1.179312041,EC_11261900,2.12E-09
EMT-Serie2-2-C1,M14,2,0.116660008,0.070821583,1.152795996,0.907324936,EC_11261900,6.35E-10
EMT-Serie2-2-C2,M05,2,-0.171041838,-0.208620348,-0.049663068,-4.53937425,EC_11261900,3.23E-05
EMT-Serie2-2-C2,M06,2,0.630434783,0.286207109,0.090829974,-0.521529298,EC_11261900,9.68E-06
EMT-Serie2-2-C2,M07,2,0.740771124,0.863391467,0.422196929,-0.295524637,EC_11261900,2.90E-06
EMT-Serie2-2-C2,M08,2,0.398277276,0.436188525,0.629352901,0.233632319,EC_11261900,8.71E-07
EMT-Serie2-2-C2,M09,2,0.11730927,0.054247438,0.763189748,0.446735881,EC_11261900,2.61E-07
EMT-Serie2-2-C2,M10,2,0.100082034,0.080001174,1.026171269,0.785342656,EC_11261900,7.84E-08
EMT-Serie2-2-C2,M11,2,0.028712059,0.027843991,1.008046417,1.028980389,EC_11261900,2.35E-08
EMT-Serie2-2-C2,M12,2,0.011484824,0.100439848,1.054503324,0.986063046,EC_11261900,7.06E-09
EMT-Serie2-2-C2,M13,2,-0.020098441,0.023040316,1.172793815,1.110459778,EC_11261900,2.12E-09
EMT-Serie2-2-C2,M14,2,0.072600492,0.023625755,1.077866826,0.805541823,EC_11261900,6.35E-10
EMT-Serie2-2-C3,M05,2,-0.186310247,-0.230330111,-0.049335847,-4.367999625,EC_11261900,3.23E-05
EMT-Serie2-2-C3,M06,2,0.606318348,0.334535217,0.130161285,-0.348567147,EC_11261900,9.68E-06
EMT-Serie2-2-C3,M07,2,0.744025921,0.843879663,0.415046124,-0.2145767,EC_11261900,2.90E-06
EMT-Serie2-2-C3,M08,2,0.378290806,0.287592075,0.566697795,0.307922832,EC_11261900,8.71E-07
EMT-Serie2-2-C3,M09,2,0.103685703,0.031465466,0.932229573,0.762361866,EC_11261900,2.61E-07
EMT-Serie2-2-C3,M10,2,0.074119077,0.035274605,1.169248882,1.18299307,EC_11261900,7.84E-08
EMT-Serie2-2-C3,M11,2,0.076144188,-0.001013262,1.026781361,1.04158082,EC_11261900,2.35E-08
EMT-Serie2-2-C3,M12,2,0.074119077,0.087546081,1.091565873,1.059772429,EC_11261900,7.06E-09
EMT-Serie2-2-C3,M13,2,0.037667072,0.004844701,0.962800749,1.01926859,EC_11261900,2.12E-09
EMT-Serie2-2-C3,M14,2,0.102065614,0.007444058,0.985103237,0.955726728,EC_11261900,6.35E-10
EMT-Serie2-1-C1,D15,2,0.413139863,-0.053652696,0.205550236,-1.154705069,EC_11262262,3.23E-05
EMT-Serie2-1-C1,D16,2,0.303506651,0.430269295,0.857854024,-0.010826746,EC_11262262,9.68E-06
EMT-Serie2-1-C1,D17,2,0.297057638,0.308353661,0.959077474,0.385327803,EC_11262262,2.90E-06
EMT-Serie2-1-C1,D18,2,0.075372834,0.10833694,1.036119431,1.051577053,EC_11262262,8.71E-07
EMT-Serie2-1-C1,D19,2,0.02700524,0.078308745,1.141885636,0.768516344,EC_11262262,2.61E-07
EMT-Serie2-1-C1,D20,2,-0.062071745,-0.047925912,1.081343237,1.139208474,EC_11262262,7.84E-08
EMT-Serie2-1-C1,D21,2,0.060056429,0.086563835,0.925214328,1.058751402,EC_11262262,2.35E-08
EMT-Serie2-1-C1,D22,2,-0.092301491,0.030734773,0.913615965,0.921943075,EC_11262262,7.06E-09
EMT-Serie2-1-C1,D23,2,0.02700524,0.152315997,1.016159983,0.763481255,EC_11262262,2.12E-09
EMT-Serie2-1-C1,D24,2,-0.167674325,0.184028382,0.918445472,-0.010252798,EC_11262262,6.35E-10
EMT-Serie2-1-C2,D15,2,0.301703163,-0.109583348,0.087933686,-0.763335183,EC_11262262,3.23E-05
EMT-Serie2-1-C2,D16,2,0.401865369,0.664663686,0.826283988,0.022324377,EC_11262262,9.68E-06
EMT-Serie2-1-C2,D17,2,0,0.133295589,1.056358492,0.84713746,EC_11262262,2.90E-06
EMT-Serie2-1-C2,D18,2,0.027169505,0.055579572,0.96877507,0.733481282,EC_11262262,8.71E-07
EMT-Serie2-1-C2,D19,2,0.066504461,-0.007984962,0.97176208,1.030699321,EC_11262262,2.61E-07
EMT-Serie2-1-C2,D20,2,-0.096918086,-0.001460051,1.105189007,1.136112652,EC_11262262,7.84E-08
EMT-Serie2-1-C2,D21,2,-0.004460665,0.012165701,0.895575526,1.087263216,EC_11262262,2.35E-08
EMT-Serie2-1-C2,D22,2,-0.131792376,0.053072244,0.980100819,1.349554833,EC_11262262,7.06E-09
EMT-Serie2-1-C2,D23,2,-0.047445255,0.05440679,0.84937287,0.764048506,EC_11262262,2.12E-09
EMT-Serie2-1-C2,D24,2,-0.314274128,-0.005130401,1.190603291,1.043354205,EC_11262262,6.35E-10
EMT-Serie2-1-C3,D15,2,0.376451742,-0.02588304,0.183631363,-1.006363309,EC_11262262,3.23E-05
EMT-Serie2-1-C3,D16,2,0.494993993,0.6411956,0.765320712,-0.19092328,EC_11262262,9.68E-06
EMT-Serie2-1-C3,D17,2,0.118542251,0.15588964,1.060994522,0.755552888,EC_11262262,2.90E-06
EMT-Serie2-1-C3,D18,2,0.047256708,0.170192211,1.026507826,0.811093769,EC_11262262,8.71E-07
EMT-Serie2-1-C3,D19,2,-0.046055266,0.05524875,1.194323113,0.978124625,EC_11262262,2.61E-07
EMT-Serie2-1-C3,D20,2,0.014817781,0.099184068,1.234042726,0.7113459,EC_11262262,7.84E-08
EMT-Serie2-1-C3,D21,2,-0.059271125,-0.030547105,1.133415962,1.100972506,EC_11262262,2.35E-08
EMT-Serie2-1-C3,D22,2,-0.104525431,-0.052459539,0.86798822,1.010301357,EC_11262262,7.06E-09
EMT-Serie2-1-C3,D23,2,-0.098918702,-0.055752066,1.049286769,0.981342298,EC_11262262,2.12E-09
EMT-Serie2-1-C3,D24,2,-0.225871045,0.041113951,0.998895377,0.224372674,EC_11262262,6.35E-10
EMT-Serie2-4-C1,P05,2,0.219949917,0.410962995,0.902028541,-0.536747724,EC_11262326,3.23E-05
EMT-Serie2-4-C1,P06,2,0.094741235,0.466557022,0.859367975,0.359135987,EC_11262326,9.68E-06
EMT-Serie2-4-C1,P07,2,-0.010434057,0.122586742,0.654355011,0.251867953,EC_11262326,2.90E-06
EMT-Serie2-4-C1,P08,2,-0.124373957,-0.036761163,0.988550225,0.838473034,EC_11262326,8.71E-07
EMT-Serie2-4-C1,P09,2,-0.101419032,-0.008149751,0.79024539,0.120608613,EC_11262326,2.61E-07
EMT-Serie2-4-C1,P10,2,-0.055926544,-0.088040107,0.78134278,0.229642712,EC_11262326,7.84E-08
EMT-Serie2-4-C1,P11,2,0.00542571,0.072534084,0.701130229,0.290123625,EC_11262326,2.35E-08
EMT-Serie2-4-C1,P12,2,-0.192404007,-0.008325759,1.024185602,0.780192909,EC_11262326,7.06E-09
EMT-Serie2-4-C1,P13,2,-0.119782972,-0.083172473,0.730502785,0.500529819,EC_11262326,2.12E-09
EMT-Serie2-4-C1,P14,2,-0.119365609,-0.09929741,0.764702488,0.394946339,EC_11262326,6.35E-10
EMT-Serie2-4-C2,P05,2,0.077593723,0.208049164,0.487414727,-1.272852019,EC_11262326,3.23E-05
EMT-Serie2-4-C2,P06,2,-0.030078466,0.316635594,0.721284369,0.131451739,EC_11262326,9.68E-06
EMT-Serie2-4-C2,P07,2,-0.185265911,-0.001246374,0.828289079,0.503945111,EC_11262326,2.90E-06
EMT-Serie2-4-C2,P08,2,-0.174803836,-0.04763174,0.788429375,0.419834711,EC_11262326,8.71E-07
EMT-Serie2-4-C2,P09,2,-0.211421099,-0.082610625,0.799933833,0.338250429,EC_11262326,2.61E-07
EMT-Serie2-4-C2,P10,2,-0.319965126,-0.112191534,1.160546127,1.215624513,EC_11262326,7.84E-08
EMT-Serie2-4-C2,P11,2,-0.214908457,-0.089400907,0.805280163,0.630157493,EC_11262326,2.35E-08
EMT-Serie2-4-C2,P12,2,-0.216652136,-0.113385789,0.958234774,0.881054109,EC_11262326,7.06E-09
EMT-Serie2-4-C2,P13,2,-0.085876199,-0.007712032,0.626317391,0.516949945,EC_11262326,2.12E-09
EMT-Serie2-4-C2,P14,2,-0.111595466,-0.094466814,0.545738629,0.204210198,EC_11262326,6.35E-10
EMT-Serie2-4-C3,P05,2,0.154583333,0.189752259,0.461218114,-0.649549383,EC_11262326,3.23E-05
EMT-Serie2-4-C3,P06,2,0.120833333,0.443760946,0.659556747,0.102835849,EC_11262326,9.68E-06
EMT-Serie2-4-C3,P07,2,-0.024166667,0.054919739,0.687390566,0.110288871,EC_11262326,2.90E-06
EMT-Serie2-4-C3,P08,2,-0.147083333,0.001961575,0.841770348,0.480693501,EC_11262326,8.71E-07
EMT-Serie2-4-C3,P09,2,-0.151666667,-0.020787181,0.767830635,0.7141951,EC_11262326,2.61E-07
EMT-Serie2-4-C3,P10,2,-0.154166667,-0.121494392,0.784444305,0.470544705,EC_11262326,7.84E-08
EMT-Serie2-4-C3,P11,2,-0.159166667,-0.085559737,0.74924761,0.522848006,EC_11262326,2.35E-08
EMT-Serie2-4-C3,P12,2,-0.127916667,-0.013968789,0.798988669,0.523244443,EC_11262326,7.06E-09
EMT-Serie2-4-C3,P13,2,0.0125,-0.081036372,0.745249668,0.264978725,EC_11262326,2.12E-09
EMT-Serie2-4-C3,P14,2,-0.057083333,-0.080737714,0.668922296,0.340354679,EC_11262326,6.35E-10
EMT-Serie2-2-C1,K05,2,-0.172992409,-0.386793761,-0.046344855,-2.033605639,EC_11262380,3.23E-05
EMT-Serie2-2-C1,K06,2,0.934478626,0.916949153,0.540557378,-0.261058441,EC_11262380,9.68E-06
EMT-Serie2-2-C1,K07,2,0.546943668,0.726085124,0.585092571,-0.089533073,EC_11262380,2.90E-06
EMT-Serie2-2-C1,K08,2,0.237714742,0.35895863,0.887691306,0.409141827,EC_11262380,8.71E-07
EMT-Serie2-2-C1,K09,2,0.141829804,0.114886473,0.915539789,0.567224939,EC_11262380,2.61E-07
EMT-Serie2-2-C1,K10,2,0.065521374,0.05288688,1.13214252,1.063987323,EC_11262380,7.84E-08
EMT-Serie2-2-C1,K11,2,0.112265282,0.088333285,0.947327063,1.147700882,EC_11262380,2.35E-08
EMT-Serie2-2-C1,K12,2,0.141030763,-0.000979737,1.062810848,0.782328352,EC_11262380,7.06E-09
EMT-Serie2-2-C1,K13,2,-0.015980823,0.01238044,1.10076647,1.161744215,EC_11262380,2.12E-09
EMT-Serie2-2-C1,K14,2,0.071514183,0.007522458,1.184046162,1.459522964,EC_11262380,6.35E-10
EMT-Serie2-2-C2,K05,2,-0.313781788,-0.298813193,-0.046675059,-2.687218966,EC_11262380,3.23E-05
EMT-Serie2-2-C2,K06,2,1.060705496,0.936180142,0.684927196,-0.167219907,EC_11262380,9.68E-06
EMT-Serie2-2-C2,K07,2,0.651763741,0.768778067,0.531781462,-0.233232102,EC_11262380,2.90E-06
EMT-Serie2-2-C2,K08,2,0.280147662,0.24401357,0.668919161,0.252089366,EC_11262380,8.71E-07
EMT-Serie2-2-C2,K09,2,0.067678425,0.052773361,1.148654565,0.743437625,EC_11262380,2.61E-07
EMT-Serie2-2-C2,K10,2,0.00369155,0.018124862,0.890663581,0.985380323,EC_11262380,7.84E-08
EMT-Serie2-2-C2,K11,2,0.000820345,0.012238334,0.980314231,0.835087224,EC_11262380,2.35E-08
EMT-Serie2-2-C2,K12,2,0.015996719,0.029882549,1.11972264,0.960755232,EC_11262380,7.06E-09
EMT-Serie2-2-C2,K13,2,0.041837572,0.111638643,1.170117958,0.87868729,EC_11262380,2.12E-09
EMT-Serie2-2-C2,K14,2,0.026251025,0.046428541,1.271769138,1.128351814,EC_11262380,6.35E-10
EMT-Serie2-2-C3,K05,2,-0.236127987,-0.297708245,-0.037786361,-2.524957857,EC_11262380,3.23E-05
EMT-Serie2-2-C3,K06,2,0.962737951,0.908543036,0.561766113,-0.262619404,EC_11262380,9.68E-06
EMT-Serie2-2-C3,K07,2,0.652085865,0.771145041,0.437095958,-0.061013298,EC_11262380,2.90E-06
EMT-Serie2-2-C3,K08,2,0.218307007,0.184855433,0.795445134,0.219001686,EC_11262380,8.71E-07
EMT-Serie2-2-C3,K09,2,0.078574322,0.036534562,0.958354689,0.778165387,EC_11262380,2.61E-07
EMT-Serie2-2-C3,K10,2,-0.021871203,-0.090354502,0.9361572,1.219938191,EC_11262380,7.84E-08
EMT-Serie2-2-C3,K11,2,0.089509923,-0.082535523,1.223382536,1.560498221,EC_11262380,2.35E-08
EMT-Serie2-2-C3,K12,2,0.05346294,-0.015366175,0.85777529,0.899934445,EC_11262380,7.06E-09
EMT-Serie2-2-C3,K13,2,0.100850547,0.077283846,0.949918658,1.145205095,EC_11262380,2.12E-09
EMT-Serie2-2-C3,K14,2,0.051437829,-0.018838024,1.11166994,1.31513392,EC_11262380,6.35E-10
EMT-Serie2-2-C1,K15,2,0.065521374,0.286344739,1.038467553,0.531269637,EC_11263657,3.23E-05
EMT-Serie2-2-C1,K16,2,-0.063923292,0.093121493,1.139099746,1.059779787,EC_11263657,9.68E-06
EMT-Serie2-2-C1,K17,2,0.047542948,-0.018969678,1.025820341,1.056282615,EC_11263657,2.90E-06
EMT-Serie2-2-C1,K18,2,0,-0.001218129,1.11171284,1.183027786,EC_11263657,8.71E-07
EMT-Serie2-2-C1,K19,2,-0.023172193,-0.02892258,1.142428695,1.43985137,EC_11263657,2.61E-07
EMT-Serie2-2-C1,K20,2,-0.093088294,-0.051001541,1.051685442,1.113658097,EC_11263657,7.84E-08
EMT-Serie2-2-C1,K21,2,-0.016380344,0.062964793,1.115573302,1.046583427,EC_11263657,2.35E-08
EMT-Serie2-2-C1,K22,2,-0.081901718,-0.041794343,1.077080573,1.576568946,EC_11263657,7.06E-09
EMT-Serie2-2-C1,K23,2,-0.072712745,-0.030389278,0.742353277,0.82251851,EC_11263657,2.12E-09
EMT-Serie2-2-C1,K24,2,-0.226528166,-0.080729424,0.999731446,0.946531516,EC_11263657,6.35E-10
EMT-Serie2-2-C2,K15,2,0.06685808,0.332452613,0.913797814,0.604915601,EC_11263657,3.23E-05
EMT-Serie2-2-C2,K16,2,-0.10295324,0.008253435,1.19283134,1.336417355,EC_11263657,9.68E-06
EMT-Serie2-2-C2,K17,2,-0.040196883,0.034226536,1.336288083,1.136756362,EC_11263657,2.90E-06
EMT-Serie2-2-C2,K18,2,-0.06316653,0.071557715,1.03947518,1.251077053,EC_11263657,8.71E-07
EMT-Serie2-2-C2,K19,2,-0.059885152,-0.039551378,1.09613615,1.297101961,EC_11263657,2.61E-07
EMT-Serie2-2-C2,K20,2,-0.102132896,0.04147676,1.176393032,1.111589802,EC_11263657,7.84E-08
EMT-Serie2-2-C2,K21,2,-0.081624282,0.005637821,1.264061914,0.980742519,EC_11263657,2.35E-08
EMT-Serie2-2-C2,K22,2,-0.142329779,-0.051123233,1.109964554,1.40428938,EC_11263657,7.06E-09
EMT-Serie2-2-C2,K23,2,-0.148482363,-0.03616589,0.918684709,0.805847871,EC_11263657,2.12E-09
EMT-Serie2-2-C2,K24,2,-0.26538146,0.000332541,1.025863482,0.678320032,EC_11263657,6.35E-10
EMT-Serie2-2-C3,K15,2,-0.006885379,0.185853363,0.89438392,0.60760442,EC_11263657,3.23E-05
EMT-Serie2-2-C3,K16,2,0.016605913,0.13254075,0.90988771,0.823702941,EC_11263657,9.68E-06
EMT-Serie2-2-C3,K17,2,0.004455245,-0.038777117,1.106908882,1.317802959,EC_11263657,2.90E-06
EMT-Serie2-2-C3,K18,2,-0.006480356,-0.021810909,0.974488473,1.430370856,EC_11263657,8.71E-07
EMT-Serie2-2-C3,K19,2,0.055893074,-0.036286473,0.717296192,1.126568646,EC_11263657,2.61E-07
EMT-Serie2-2-C3,K20,2,-0.01417578,0.061764357,1.013741772,1.163584004,EC_11263657,7.84E-08
EMT-Serie2-2-C3,K21,2,-0.012960713,0.035670432,0.791451883,1.110343697,EC_11263657,2.35E-08
EMT-Serie2-2-C3,K22,2,0.039692183,0.089614417,0.796150598,1.274911032,EC_11263657,7.06E-09
EMT-Serie2-2-C3,K23,2,-0.091940057,-0.004890695,0.718109935,1.099316351,EC_11263657,2.12E-09
EMT-Serie2-2-C3,K24,2,-0.228027542,-0.086132811,0.740707734,0.855263158,EC_11263657,6.35E-10
EMT-Serie2-1-C1,J05,2,0.446594115,0.815122107,1.182381807,-0.350447419,EC_11265529,3.23E-05
EMT-Serie2-1-C1,J06,2,0.07376058,0.303137932,1.164501312,0.581957163,EC_11265529,9.68E-06
EMT-Serie2-1-C1,J07,2,0.159613059,0.250008428,1.108811058,0.563669093,EC_11265529,2.90E-06
EMT-Serie2-1-C1,J08,2,0.094719871,0.170655998,1.149831684,0.76590749,EC_11265529,8.71E-07
EMT-Serie2-1-C1,J09,2,0.174123337,0.22273103,1.38112357,1.144947953,EC_11265529,2.61E-07
EMT-Serie2-1-C1,J10,2,0.179766223,0.183635989,1.13341136,0.810231927,EC_11265529,7.84E-08
EMT-Serie2-1-C1,J11,2,0.053607416,0.024236687,1.242592178,0.964519579,EC_11265529,2.35E-08
EMT-Serie2-1-C1,J12,2,-0.046755341,0.017468915,1.568897069,1.276851634,EC_11265529,7.06E-09
EMT-Serie2-1-C1,J13,2,0.070133011,0.063482753,1.258442771,1.197020688,EC_11265529,2.12E-09
EMT-Serie2-1-C1,J14,2,0.053204353,0.108826421,1.199869905,0.86180898,EC_11265529,6.35E-10
EMT-Serie2-1-C2,J05,2,0.461476075,0.791243317,1.197384516,-0.16525323,EC_11265529,3.23E-05
EMT-Serie2-1-C2,J06,2,0.092862936,0.337510354,1.156405573,0.498586563,EC_11265529,9.68E-06
EMT-Serie2-1-C2,J07,2,-0.00243309,0.050698789,1.281507985,1.046154659,EC_11265529,2.90E-06
EMT-Serie2-1-C2,J08,2,0.03974047,0.108081462,1.123093291,1.167261103,EC_11265529,8.71E-07
EMT-Serie2-1-C2,J09,2,0.022303325,0.045299248,1.304582643,1.038651555,EC_11265529,2.61E-07
EMT-Serie2-1-C2,J10,2,-0.029602595,0.029645878,1.146697788,1.064674645,EC_11265529,7.84E-08
EMT-Serie2-1-C2,J11,2,-0.01703163,0.028240213,1.162628513,1.146574727,EC_11265529,2.35E-08
EMT-Serie2-1-C2,J12,2,0.062449311,0.067837311,1.408715528,1.291326517,EC_11265529,7.06E-09
EMT-Serie2-1-C2,J13,2,0.087996756,0.087750907,1.14547098,1.287812739,EC_11265529,2.12E-09
