Plate_Sanofi,Well,COMPOUND_MASK,BATCH_MASK,plaque Cpds,plaque cellules,Concentration,PlateSanofi_Well
EMT-Serie2-3-C2,F07,EC_2075960,EB_2075968,2200116202c,EMT-Serie2-3,2.903e-06,EMT-Serie2-3-C2_F07
EMT-Serie2-3-C2,F08,EC_2075960,EB_2075968,2200116202c,EMT-Serie2-3,8.709999999999999e-07,EMT-Serie2-3-C2_F08
EMT-Serie2-3-C2,F09,EC_2075960,EB_2075968,2200116202c,EMT-Serie2-3,2.613e-07,EMT-Serie2-3-C2_F09
EMT-Serie2-3-C2,F10,EC_2075960,EB_2075968,2200116202c,EMT-Serie2-3,7.838999999999999e-08,EMT-Serie2-3-C2_F10
EMT-Serie2-3-C2,F11,EC_2075960,EB_2075968,2200116202c,EMT-Serie2-3,2.3519999999999998e-08,EMT-Serie2-3-C2_F11
EMT-Serie2-3-C2,F12,EC_2075960,EB_2075968,2200116202c,EMT-Serie2-3,7.055e-09,EMT-Serie2-3-C2_F12
EMT-Serie2-3-C2,F13,EC_2075960,EB_2075968,2200116202c,EMT-Serie2-3,2.116e-09,EMT-Serie2-3-C2_F13
EMT-Serie2-3-C2,F14,EC_2075960,EB_2075968,2200116202c,EMT-Serie2-3,6.348999999999999e-10,EMT-Serie2-3-C2_F14
EMT-Serie2-3-C2,F15,EC_11261582,EB_11261584,2200116202c,EMT-Serie2-3,3.229999999999999e-05,EMT-Serie2-3-C2_F15
EMT-Serie2-3-C2,F16,EC_11261582,EB_11261584,2200116202c,EMT-Serie2-3,9.677e-06,EMT-Serie2-3-C2_F16
EMT-Serie2-3-C2,F17,EC_11261582,EB_11261584,2200116202c,EMT-Serie2-3,2.903e-06,EMT-Serie2-3-C2_F17
EMT-Serie2-3-C2,F18,EC_11261582,EB_11261584,2200116202c,EMT-Serie2-3,8.709999999999999e-07,EMT-Serie2-3-C2_F18
EMT-Serie2-3-C2,F19,EC_11261582,EB_11261584,2200116202c,EMT-Serie2-3,2.613e-07,EMT-Serie2-3-C2_F19
EMT-Serie2-3-C2,F20,EC_11261582,EB_11261584,2200116202c,EMT-Serie2-3,7.838999999999999e-08,EMT-Serie2-3-C2_F20
EMT-Serie2-3-C2,F21,EC_11261582,EB_11261584,2200116202c,EMT-Serie2-3,2.3519999999999998e-08,EMT-Serie2-3-C2_F21
EMT-Serie2-3-C2,F22,EC_11261582,EB_11261584,2200116202c,EMT-Serie2-3,7.055e-09,EMT-Serie2-3-C2_F22
EMT-Serie2-3-C2,F23,EC_11261582,EB_11261584,2200116202c,EMT-Serie2-3,2.116e-09,EMT-Serie2-3-C2_F23
EMT-Serie2-3-C2,F24,EC_11261582,EB_11261584,2200116202c,EMT-Serie2-3,6.348999999999999e-10,EMT-Serie2-3-C2_F24
EMT-Serie2-3-C2,G05,EC_11189481,EB_11189483,2200116202c,EMT-Serie2-3,3.229999999999999e-05,EMT-Serie2-3-C2_G05
EMT-Serie2-3-C2,G06,EC_11189481,EB_11189483,2200116202c,EMT-Serie2-3,9.677e-06,EMT-Serie2-3-C2_G06
EMT-Serie2-3-C2,G07,EC_11189481,EB_11189483,2200116202c,EMT-Serie2-3,2.903e-06,EMT-Serie2-3-C2_G07
EMT-Serie2-3-C2,G08,EC_11189481,EB_11189483,2200116202c,EMT-Serie2-3,8.709999999999999e-07,EMT-Serie2-3-C2_G08
EMT-Serie2-3-C2,G09,EC_11189481,EB_11189483,2200116202c,EMT-Serie2-3,2.613e-07,EMT-Serie2-3-C2_G09
EMT-Serie2-3-C2,G10,EC_11189481,EB_11189483,2200116202c,EMT-Serie2-3,7.838999999999999e-08,EMT-Serie2-3-C2_G10
EMT-Serie2-3-C2,G11,EC_11189481,EB_11189483,2200116202c,EMT-Serie2-3,2.3519999999999998e-08,EMT-Serie2-3-C2_G11
EMT-Serie2-3-C2,G12,EC_11189481,EB_11189483,2200116202c,EMT-Serie2-3,7.055e-09,EMT-Serie2-3-C2_G12
EMT-Serie2-3-C2,G13,EC_11189481,EB_11189483,2200116202c,EMT-Serie2-3,2.116e-09,EMT-Serie2-3-C2_G13
EMT-Serie2-3-C2,G14,EC_11189481,EB_11189483,2200116202c,EMT-Serie2-3,6.348999999999999e-10,EMT-Serie2-3-C2_G14
EMT-Serie2-3-C2,G15,EC_11176072,EB_11176074,2200116202c,EMT-Serie2-3,3.229999999999999e-05,EMT-Serie2-3-C2_G15
EMT-Serie2-3-C2,G16,EC_11176072,EB_11176074,2200116202c,EMT-Serie2-3,9.677e-06,EMT-Serie2-3-C2_G16
EMT-Serie2-3-C2,G17,EC_11176072,EB_11176074,2200116202c,EMT-Serie2-3,2.903e-06,EMT-Serie2-3-C2_G17
EMT-Serie2-3-C2,G18,EC_11176072,EB_11176074,2200116202c,EMT-Serie2-3,8.709999999999999e-07,EMT-Serie2-3-C2_G18
EMT-Serie2-3-C2,G19,EC_11176072,EB_11176074,2200116202c,EMT-Serie2-3,2.613e-07,EMT-Serie2-3-C2_G19
EMT-Serie2-3-C2,G20,EC_11176072,EB_11176074,2200116202c,EMT-Serie2-3,7.838999999999999e-08,EMT-Serie2-3-C2_G20
EMT-Serie2-3-C2,G21,EC_11176072,EB_11176074,2200116202c,EMT-Serie2-3,2.3519999999999998e-08,EMT-Serie2-3-C2_G21
EMT-Serie2-3-C2,G22,EC_11176072,EB_11176074,2200116202c,EMT-Serie2-3,7.055e-09,EMT-Serie2-3-C2_G22
EMT-Serie2-3-C2,G23,EC_11176072,EB_11176074,2200116202c,EMT-Serie2-3,2.116e-09,EMT-Serie2-3-C2_G23
EMT-Serie2-3-C2,G24,EC_11176072,EB_11176074,2200116202c,EMT-Serie2-3,6.348999999999999e-10,EMT-Serie2-3-C2_G24
EMT-Serie2-3-C2,H05,EC_11189700,EB_11189702,2200116202c,EMT-Serie2-3,3.229999999999999e-05,EMT-Serie2-3-C2_H05
EMT-Serie2-3-C2,H06,EC_11189700,EB_11189702,2200116202c,EMT-Serie2-3,9.677e-06,EMT-Serie2-3-C2_H06
EMT-Serie2-3-C2,H07,EC_11189700,EB_11189702,2200116202c,EMT-Serie2-3,2.903e-06,EMT-Serie2-3-C2_H07
EMT-Serie2-3-C2,H08,EC_11189700,EB_11189702,2200116202c,EMT-Serie2-3,8.709999999999999e-07,EMT-Serie2-3-C2_H08
EMT-Serie2-3-C2,H09,EC_11189700,EB_11189702,2200116202c,EMT-Serie2-3,2.613e-07,EMT-Serie2-3-C2_H09
EMT-Serie2-3-C2,H10,EC_11189700,EB_11189702,2200116202c,EMT-Serie2-3,7.838999999999999e-08,EMT-Serie2-3-C2_H10
EMT-Serie2-3-C2,H11,EC_11189700,EB_11189702,2200116202c,EMT-Serie2-3,2.3519999999999998e-08,EMT-Serie2-3-C2_H11
EMT-Serie2-3-C2,H12,EC_11189700,EB_11189702,2200116202c,EMT-Serie2-3,7.055e-09,EMT-Serie2-3-C2_H12
EMT-Serie2-3-C2,H13,EC_11189700,EB_11189702,2200116202c,EMT-Serie2-3,2.116e-09,EMT-Serie2-3-C2_H13
EMT-Serie2-3-C2,H14,EC_11189700,EB_11189702,2200116202c,EMT-Serie2-3,6.348999999999999e-10,EMT-Serie2-3-C2_H14
EMT-Serie2-3-C2,H15,EC_11175103,EB_11175105,2200116202c,EMT-Serie2-3,3.229999999999999e-05,EMT-Serie2-3-C2_H15
EMT-Serie2-3-C2,H16,EC_11175103,EB_11175105,2200116202c,EMT-Serie2-3,9.677e-06,EMT-Serie2-3-C2_H16
EMT-Serie2-3-C2,H17,EC_11175103,EB_11175105,2200116202c,EMT-Serie2-3,2.903e-06,EMT-Serie2-3-C2_H17
EMT-Serie2-3-C2,H18,EC_11175103,EB_11175105,2200116202c,EMT-Serie2-3,8.709999999999999e-07,EMT-Serie2-3-C2_H18
EMT-Serie2-3-C2,H19,EC_11175103,EB_11175105,2200116202c,EMT-Serie2-3,2.613e-07,EMT-Serie2-3-C2_H19
EMT-Serie2-3-C2,H20,EC_11175103,EB_11175105,2200116202c,EMT-Serie2-3,7.838999999999999e-08,EMT-Serie2-3-C2_H20
EMT-Serie2-3-C2,H21,EC_11175103,EB_11175105,2200116202c,EMT-Serie2-3,2.3519999999999998e-08,EMT-Serie2-3-C2_H21
EMT-Serie2-3-C2,H22,EC_11175103,EB_11175105,2200116202c,EMT-Serie2-3,7.055e-09,EMT-Serie2-3-C2_H22
EMT-Serie2-3-C2,H23,EC_11175103,EB_11175105,2200116202c,EMT-Serie2-3,2.116e-09,EMT-Serie2-3-C2_H23
EMT-Serie2-3-C2,H24,EC_11175103,EB_11175105,2200116202c,EMT-Serie2-3,6.348999999999999e-10,EMT-Serie2-3-C2_H24
EMT-Serie2-3-C2,I05,EC_11193514,EB_11193516,2200116202c,EMT-Serie2-3,3.229999999999999e-05,EMT-Serie2-3-C2_I05
EMT-Serie2-3-C2,I06,EC_11193514,EB_11193516,2200116202c,EMT-Serie2-3,9.677e-06,EMT-Serie2-3-C2_I06
EMT-Serie2-3-C2,I07,EC_11193514,EB_11193516,2200116202c,EMT-Serie2-3,2.903e-06,EMT-Serie2-3-C2_I07
EMT-Serie2-3-C2,I08,EC_11193514,EB_11193516,2200116202c,EMT-Serie2-3,8.709999999999999e-07,EMT-Serie2-3-C2_I08
EMT-Serie2-3-C2,I09,EC_11193514,EB_11193516,2200116202c,EMT-Serie2-3,2.613e-07,EMT-Serie2-3-C2_I09
EMT-Serie2-3-C2,I10,EC_11193514,EB_11193516,2200116202c,EMT-Serie2-3,7.838999999999999e-08,EMT-Serie2-3-C2_I10
EMT-Serie2-3-C2,I11,EC_11193514,EB_11193516,2200116202c,EMT-Serie2-3,2.3519999999999998e-08,EMT-Serie2-3-C2_I11
EMT-Serie2-3-C2,I12,EC_11193514,EB_11193516,2200116202c,EMT-Serie2-3,7.055e-09,EMT-Serie2-3-C2_I12
EMT-Serie2-3-C2,I13,EC_11193514,EB_11193516,2200116202c,EMT-Serie2-3,2.116e-09,EMT-Serie2-3-C2_I13
EMT-Serie2-3-C2,I14,EC_11193514,EB_11193516,2200116202c,EMT-Serie2-3,6.348999999999999e-10,EMT-Serie2-3-C2_I14
EMT-Serie2-3-C2,I15,EC_11176396,EB_11176398,2200116202c,EMT-Serie2-3,3.229999999999999e-05,EMT-Serie2-3-C2_I15
EMT-Serie2-3-C2,I16,EC_11176396,EB_11176398,2200116202c,EMT-Serie2-3,9.677e-06,EMT-Serie2-3-C2_I16
EMT-Serie2-3-C2,I17,EC_11176396,EB_11176398,2200116202c,EMT-Serie2-3,2.903e-06,EMT-Serie2-3-C2_I17
EMT-Serie2-3-C2,I18,EC_11176396,EB_11176398,2200116202c,EMT-Serie2-3,8.709999999999999e-07,EMT-Serie2-3-C2_I18
EMT-Serie2-3-C2,I19,EC_11176396,EB_11176398,2200116202c,EMT-Serie2-3,2.613e-07,EMT-Serie2-3-C2_I19
EMT-Serie2-3-C2,I20,EC_11176396,EB_11176398,2200116202c,EMT-Serie2-3,7.838999999999999e-08,EMT-Serie2-3-C2_I20
EMT-Serie2-3-C2,I21,EC_11176396,EB_11176398,2200116202c,EMT-Serie2-3,2.3519999999999998e-08,EMT-Serie2-3-C2_I21
EMT-Serie2-3-C2,I22,EC_11176396,EB_11176398,2200116202c,EMT-Serie2-3,7.055e-09,EMT-Serie2-3-C2_I22
EMT-Serie2-3-C2,I23,EC_11176396,EB_11176398,2200116202c,EMT-Serie2-3,2.116e-09,EMT-Serie2-3-C2_I23
EMT-Serie2-3-C2,I24,EC_11176396,EB_11176398,2200116202c,EMT-Serie2-3,6.348999999999999e-10,EMT-Serie2-3-C2_I24
EMT-Serie2-3-C2,J05,EC_11188310,EB_11188312,2200116202c,EMT-Serie2-3,3.229999999999999e-05,EMT-Serie2-3-C2_J05
EMT-Serie2-3-C2,J06,EC_11188310,EB_11188312,2200116202c,EMT-Serie2-3,9.677e-06,EMT-Serie2-3-C2_J06
EMT-Serie2-3-C2,J07,EC_11188310,EB_11188312,2200116202c,EMT-Serie2-3,2.903e-06,EMT-Serie2-3-C2_J07
EMT-Serie2-3-C2,J08,EC_11188310,EB_11188312,2200116202c,EMT-Serie2-3,8.709999999999999e-07,EMT-Serie2-3-C2_J08
EMT-Serie2-3-C2,J09,EC_11188310,EB_11188312,2200116202c,EMT-Serie2-3,2.613e-07,EMT-Serie2-3-C2_J09
EMT-Serie2-3-C2,J10,EC_11188310,EB_11188312,2200116202c,EMT-Serie2-3,7.838999999999999e-08,EMT-Serie2-3-C2_J10
EMT-Serie2-3-C2,J11,EC_11188310,EB_11188312,2200116202c,EMT-Serie2-3,2.3519999999999998e-08,EMT-Serie2-3-C2_J11
EMT-Serie2-3-C2,J12,EC_11188310,EB_11188312,2200116202c,EMT-Serie2-3,7.055e-09,EMT-Serie2-3-C2_J12
EMT-Serie2-3-C2,J13,EC_11188310,EB_11188312,2200116202c,EMT-Serie2-3,2.116e-09,EMT-Serie2-3-C2_J13
EMT-Serie2-3-C2,J14,EC_11188310,EB_11188312,2200116202c,EMT-Serie2-3,6.348999999999999e-10,EMT-Serie2-3-C2_J14
EMT-Serie2-3-C2,J15,EC_11187821,EB_11187823,2200116202c,EMT-Serie2-3,3.229999999999999e-05,EMT-Serie2-3-C2_J15
EMT-Serie2-3-C2,J16,EC_11187821,EB_11187823,2200116202c,EMT-Serie2-3,9.677e-06,EMT-Serie2-3-C2_J16
EMT-Serie2-3-C2,J17,EC_11187821,EB_11187823,2200116202c,EMT-Serie2-3,2.903e-06,EMT-Serie2-3-C2_J17
EMT-Serie2-3-C2,J18,EC_11187821,EB_11187823,2200116202c,EMT-Serie2-3,8.709999999999999e-07,EMT-Serie2-3-C2_J18
EMT-Serie2-3-C2,J19,EC_11187821,EB_11187823,2200116202c,EMT-Serie2-3,2.613e-07,EMT-Serie2-3-C2_J19
EMT-Serie2-3-C2,J20,EC_11187821,EB_11187823,2200116202c,EMT-Serie2-3,7.838999999999999e-08,EMT-Serie2-3-C2_J20
EMT-Serie2-3-C2,J21,EC_11187821,EB_11187823,2200116202c,EMT-Serie2-3,2.3519999999999998e-08,EMT-Serie2-3-C2_J21
EMT-Serie2-3-C2,J22,EC_11187821,EB_11187823,2200116202c,EMT-Serie2-3,7.055e-09,EMT-Serie2-3-C2_J22
EMT-Serie2-3-C2,J23,EC_11187821,EB_11187823,2200116202c,EMT-Serie2-3,2.116e-09,EMT-Serie2-3-C2_J23
EMT-Serie2-3-C2,J24,EC_11187821,EB_11187823,2200116202c,EMT-Serie2-3,6.348999999999999e-10,EMT-Serie2-3-C2_J24
EMT-Serie2-3-C2,K05,EC_11189978,EB_11189980,2200116202c,EMT-Serie2-3,3.229999999999999e-05,EMT-Serie2-3-C2_K05
EMT-Serie2-3-C2,K06,EC_11189978,EB_11189980,2200116202c,EMT-Serie2-3,9.677e-06,EMT-Serie2-3-C2_K06
EMT-Serie2-3-C2,K07,EC_11189978,EB_11189980,2200116202c,EMT-Serie2-3,2.903e-06,EMT-Serie2-3-C2_K07
EMT-Serie2-3-C2,K08,EC_11189978,EB_11189980,2200116202c,EMT-Serie2-3,8.709999999999999e-07,EMT-Serie2-3-C2_K08
EMT-Serie2-3-C2,K09,EC_11189978,EB_11189980,2200116202c,EMT-Serie2-3,2.613e-07,EMT-Serie2-3-C2_K09
EMT-Serie2-3-C2,K10,EC_11189978,EB_11189980,2200116202c,EMT-Serie2-3,7.838999999999999e-08,EMT-Serie2-3-C2_K10
EMT-Serie2-3-C2,K11,EC_11189978,EB_11189980,2200116202c,EMT-Serie2-3,2.3519999999999998e-08,EMT-Serie2-3-C2_K11
EMT-Serie2-3-C2,K12,EC_11189978,EB_11189980,2200116202c,EMT-Serie2-3,7.055e-09,EMT-Serie2-3-C2_K12
EMT-Serie2-3-C2,K13,EC_11189978,EB_11189980,2200116202c,EMT-Serie2-3,2.116e-09,EMT-Serie2-3-C2_K13
EMT-Serie2-3-C2,K14,EC_11189978,EB_11189980,2200116202c,EMT-Serie2-3,6.348999999999999e-10,EMT-Serie2-3-C2_K14
EMT-Serie2-3-C2,K15,EC_11187486,EB_11187489,2200116202c,EMT-Serie2-3,3.229999999999999e-05,EMT-Serie2-3-C2_K15
EMT-Serie2-3-C2,K16,EC_11187486,EB_11187489,2200116202c,EMT-Serie2-3,9.677e-06,EMT-Serie2-3-C2_K16
EMT-Serie2-3-C2,K17,EC_11187486,EB_11187489,2200116202c,EMT-Serie2-3,2.903e-06,EMT-Serie2-3-C2_K17
EMT-Serie2-3-C2,K18,EC_11187486,EB_11187489,2200116202c,EMT-Serie2-3,8.709999999999999e-07,EMT-Serie2-3-C2_K18
EMT-Serie2-3-C2,K19,EC_11187486,EB_11187489,2200116202c,EMT-Serie2-3,2.613e-07,EMT-Serie2-3-C2_K19
EMT-Serie2-3-C2,K20,EC_11187486,EB_11187489,2200116202c,EMT-Serie2-3,7.838999999999999e-08,EMT-Serie2-3-C2_K20
EMT-Serie2-3-C2,K21,EC_11187486,EB_11187489,2200116202c,EMT-Serie2-3,2.3519999999999998e-08,EMT-Serie2-3-C2_K21
EMT-Serie2-3-C2,K22,EC_11187486,EB_11187489,2200116202c,EMT-Serie2-3,7.055e-09,EMT-Serie2-3-C2_K22
EMT-Serie2-3-C2,K23,EC_11187486,EB_11187489,2200116202c,EMT-Serie2-3,2.116e-09,EMT-Serie2-3-C2_K23
EMT-Serie2-3-C2,K24,EC_11187486,EB_11187489,2200116202c,EMT-Serie2-3,6.348999999999999e-10,EMT-Serie2-3-C2_K24
EMT-Serie2-3-C2,L05,EC_11190004,EB_11190006,2200116202c,EMT-Serie2-3,3.229999999999999e-05,EMT-Serie2-3-C2_L05
EMT-Serie2-3-C2,L06,EC_11190004,EB_11190006,2200116202c,EMT-Serie2-3,9.677e-06,EMT-Serie2-3-C2_L06
EMT-Serie2-3-C2,L07,EC_11190004,EB_11190006,2200116202c,EMT-Serie2-3,2.903e-06,EMT-Serie2-3-C2_L07
EMT-Serie2-3-C2,L08,EC_11190004,EB_11190006,2200116202c,EMT-Serie2-3,8.709999999999999e-07,EMT-Serie2-3-C2_L08
EMT-Serie2-3-C2,L09,EC_11190004,EB_11190006,2200116202c,EMT-Serie2-3,2.613e-07,EMT-Serie2-3-C2_L09
EMT-Serie2-3-C2,L10,EC_11190004,EB_11190006,2200116202c,EMT-Serie2-3,7.838999999999999e-08,EMT-Serie2-3-C2_L10
EMT-Serie2-3-C2,L11,EC_11190004,EB_11190006,2200116202c,EMT-Serie2-3,2.3519999999999998e-08,EMT-Serie2-3-C2_L11
EMT-Serie2-3-C2,L12,EC_11190004,EB_11190006,2200116202c,EMT-Serie2-3,7.055e-09,EMT-Serie2-3-C2_L12
EMT-Serie2-3-C2,L13,EC_11190004,EB_11190006,2200116202c,EMT-Serie2-3,2.116e-09,EMT-Serie2-3-C2_L13
EMT-Serie2-3-C2,L14,EC_11190004,EB_11190006,2200116202c,EMT-Serie2-3,6.348999999999999e-10,EMT-Serie2-3-C2_L14
EMT-Serie2-3-C2,L15,EC_11192143,EB_11192146,2200116202c,EMT-Serie2-3,3.229999999999999e-05,EMT-Serie2-3-C2_L15
EMT-Serie2-3-C2,L16,EC_11192143,EB_11192146,2200116202c,EMT-Serie2-3,9.677e-06,EMT-Serie2-3-C2_L16
EMT-Serie2-3-C2,L17,EC_11192143,EB_11192146,2200116202c,EMT-Serie2-3,2.903e-06,EMT-Serie2-3-C2_L17
EMT-Serie2-3-C2,L18,EC_11192143,EB_11192146,2200116202c,EMT-Serie2-3,8.709999999999999e-07,EMT-Serie2-3-C2_L18
EMT-Serie2-3-C2,L19,EC_11192143,EB_11192146,2200116202c,EMT-Serie2-3,2.613e-07,EMT-Serie2-3-C2_L19
EMT-Serie2-3-C2,L20,EC_11192143,EB_11192146,2200116202c,EMT-Serie2-3,7.838999999999999e-08,EMT-Serie2-3-C2_L20
EMT-Serie2-3-C2,L21,EC_11192143,EB_11192146,2200116202c,EMT-Serie2-3,2.3519999999999998e-08,EMT-Serie2-3-C2_L21
EMT-Serie2-3-C2,L22,EC_11192143,EB_11192146,2200116202c,EMT-Serie2-3,7.055e-09,EMT-Serie2-3-C2_L22
EMT-Serie2-3-C2,L23,EC_11192143,EB_11192146,2200116202c,EMT-Serie2-3,2.116e-09,EMT-Serie2-3-C2_L23
EMT-Serie2-3-C2,L24,EC_11192143,EB_11192146,2200116202c,EMT-Serie2-3,6.348999999999999e-10,EMT-Serie2-3-C2_L24
EMT-Serie2-3-C2,M05,EC_2082611,EB_2082616,2200116202c,EMT-Serie2-3,3.229999999999999e-05,EMT-Serie2-3-C2_M05
EMT-Serie2-3-C2,M06,EC_2082611,EB_2082616,2200116202c,EMT-Serie2-3,9.677e-06,EMT-Serie2-3-C2_M06
EMT-Serie2-3-C2,M07,EC_2082611,EB_2082616,2200116202c,EMT-Serie2-3,2.903e-06,EMT-Serie2-3-C2_M07
EMT-Serie2-3-C2,M08,EC_2082611,EB_2082616,2200116202c,EMT-Serie2-3,8.709999999999999e-07,EMT-Serie2-3-C2_M08
EMT-Serie2-3-C2,M09,EC_2082611,EB_2082616,2200116202c,EMT-Serie2-3,2.613e-07,EMT-Serie2-3-C2_M09
EMT-Serie2-3-C2,M10,EC_2082611,EB_2082616,2200116202c,EMT-Serie2-3,7.838999999999999e-08,EMT-Serie2-3-C2_M10
EMT-Serie2-3-C2,M11,EC_2082611,EB_2082616,2200116202c,EMT-Serie2-3,2.3519999999999998e-08,EMT-Serie2-3-C2_M11
EMT-Serie2-3-C2,M12,EC_2082611,EB_2082616,2200116202c,EMT-Serie2-3,7.055e-09,EMT-Serie2-3-C2_M12
EMT-Serie2-3-C2,M13,EC_2082611,EB_2082616,2200116202c,EMT-Serie2-3,2.116e-09,EMT-Serie2-3-C2_M13
EMT-Serie2-3-C2,M14,EC_2082611,EB_2082616,2200116202c,EMT-Serie2-3,6.348999999999999e-10,EMT-Serie2-3-C2_M14
EMT-Serie2-3-C2,M15,EC_11192989,EB_11192991,2200116202c,EMT-Serie2-3,3.229999999999999e-05,EMT-Serie2-3-C2_M15
EMT-Serie2-3-C2,M16,EC_11192989,EB_11192991,2200116202c,EMT-Serie2-3,9.677e-06,EMT-Serie2-3-C2_M16
EMT-Serie2-3-C2,M17,EC_11192989,EB_11192991,2200116202c,EMT-Serie2-3,2.903e-06,EMT-Serie2-3-C2_M17
EMT-Serie2-3-C2,M18,EC_11192989,EB_11192991,2200116202c,EMT-Serie2-3,8.709999999999999e-07,EMT-Serie2-3-C2_M18
EMT-Serie2-3-C2,M19,EC_11192989,EB_11192991,2200116202c,EMT-Serie2-3,2.613e-07,EMT-Serie2-3-C2_M19
EMT-Serie2-3-C2,M20,EC_11192989,EB_11192991,2200116202c,EMT-Serie2-3,7.838999999999999e-08,EMT-Serie2-3-C2_M20
EMT-Serie2-3-C2,M21,EC_11192989,EB_11192991,2200116202c,EMT-Serie2-3,2.3519999999999998e-08,EMT-Serie2-3-C2_M21
EMT-Serie2-3-C2,M22,EC_11192989,EB_11192991,2200116202c,EMT-Serie2-3,7.055e-09,EMT-Serie2-3-C2_M22
EMT-Serie2-3-C2,M23,EC_11192989,EB_11192991,2200116202c,EMT-Serie2-3,2.116e-09,EMT-Serie2-3-C2_M23
EMT-Serie2-3-C2,M24,EC_11192989,EB_11192991,2200116202c,EMT-Serie2-3,6.348999999999999e-10,EMT-Serie2-3-C2_M24
EMT-Serie2-3-C2,N05,EC_11176791,EB_11176794,2200116202c,EMT-Serie2-3,3.229999999999999e-05,EMT-Serie2-3-C2_N05
EMT-Serie2-3-C2,N06,EC_11176791,EB_11176794,2200116202c,EMT-Serie2-3,9.677e-06,EMT-Serie2-3-C2_N06
EMT-Serie2-3-C2,N07,EC_11176791,EB_11176794,2200116202c,EMT-Serie2-3,2.903e-06,EMT-Serie2-3-C2_N07
EMT-Serie2-3-C2,N08,EC_11176791,EB_11176794,2200116202c,EMT-Serie2-3,8.709999999999999e-07,EMT-Serie2-3-C2_N08
EMT-Serie2-3-C2,N09,EC_11176791,EB_11176794,2200116202c,EMT-Serie2-3,2.613e-07,EMT-Serie2-3-C2_N09
EMT-Serie2-3-C2,N10,EC_11176791,EB_11176794,2200116202c,EMT-Serie2-3,7.838999999999999e-08,EMT-Serie2-3-C2_N10
EMT-Serie2-3-C2,N11,EC_11176791,EB_11176794,2200116202c,EMT-Serie2-3,2.3519999999999998e-08,EMT-Serie2-3-C2_N11
EMT-Serie2-3-C2,N12,EC_11176791,EB_11176794,2200116202c,EMT-Serie2-3,7.055e-09,EMT-Serie2-3-C2_N12
EMT-Serie2-3-C2,N13,EC_11176791,EB_11176794,2200116202c,EMT-Serie2-3,2.116e-09,EMT-Serie2-3-C2_N13
EMT-Serie2-3-C2,N14,EC_11176791,EB_11176794,2200116202c,EMT-Serie2-3,6.348999999999999e-10,EMT-Serie2-3-C2_N14
EMT-Serie2-3-C2,N15,EC_11284159,EB_11284161,2200116202c,EMT-Serie2-3,3.229999999999999e-05,EMT-Serie2-3-C2_N15
EMT-Serie2-3-C2,N16,EC_11284159,EB_11284161,2200116202c,EMT-Serie2-3,9.677e-06,EMT-Serie2-3-C2_N16
EMT-Serie2-3-C2,N17,EC_11284159,EB_11284161,2200116202c,EMT-Serie2-3,2.903e-06,EMT-Serie2-3-C2_N17
EMT-Serie2-3-C2,N18,EC_11284159,EB_11284161,2200116202c,EMT-Serie2-3,8.709999999999999e-07,EMT-Serie2-3-C2_N18
EMT-Serie2-3-C2,N19,EC_11284159,EB_11284161,2200116202c,EMT-Serie2-3,2.613e-07,EMT-Serie2-3-C2_N19
EMT-Serie2-3-C2,N20,EC_11284159,EB_11284161,2200116202c,EMT-Serie2-3,7.838999999999999e-08,EMT-Serie2-3-C2_N20
EMT-Serie2-3-C2,N21,EC_11284159,EB_11284161,2200116202c,EMT-Serie2-3,2.3519999999999998e-08,EMT-Serie2-3-C2_N21
EMT-Serie2-3-C2,N22,EC_11284159,EB_11284161,2200116202c,EMT-Serie2-3,7.055e-09,EMT-Serie2-3-C2_N22
EMT-Serie2-3-C2,N23,EC_11284159,EB_11284161,2200116202c,EMT-Serie2-3,2.116e-09,EMT-Serie2-3-C2_N23
EMT-Serie2-3-C2,N24,EC_11284159,EB_11284161,2200116202c,EMT-Serie2-3,6.348999999999999e-10,EMT-Serie2-3-C2_N24
EMT-Serie2-3-C2,O05,EC_2075773,EB_2075776,2200116202c,EMT-Serie2-3,3.229999999999999e-05,EMT-Serie2-3-C2_O05
EMT-Serie2-3-C2,O06,EC_2075773,EB_2075776,2200116202c,EMT-Serie2-3,9.677e-06,EMT-Serie2-3-C2_O06
EMT-Serie2-3-C2,O07,EC_2075773,EB_2075776,2200116202c,EMT-Serie2-3,2.903e-06,EMT-Serie2-3-C2_O07
EMT-Serie2-3-C2,O08,EC_2075773,EB_2075776,2200116202c,EMT-Serie2-3,8.709999999999999e-07,EMT-Serie2-3-C2_O08
EMT-Serie2-3-C2,O09,EC_2075773,EB_2075776,2200116202c,EMT-Serie2-3,2.613e-07,EMT-Serie2-3-C2_O09
EMT-Serie2-3-C2,O10,EC_2075773,EB_2075776,2200116202c,EMT-Serie2-3,7.838999999999999e-08,EMT-Serie2-3-C2_O10
EMT-Serie2-3-C2,O11,EC_2075773,EB_2075776,2200116202c,EMT-Serie2-3,2.3519999999999998e-08,EMT-Serie2-3-C2_O11
EMT-Serie2-3-C2,O12,EC_2075773,EB_2075776,2200116202c,EMT-Serie2-3,7.055e-09,EMT-Serie2-3-C2_O12
EMT-Serie2-3-C2,O13,EC_2075773,EB_2075776,2200116202c,EMT-Serie2-3,2.116e-09,EMT-Serie2-3-C2_O13
EMT-Serie2-3-C2,O14,EC_2075773,EB_2075776,2200116202c,EMT-Serie2-3,6.348999999999999e-10,EMT-Serie2-3-C2_O14
